English, Bahnar
"I have not written to you because you do not know the truth, but because you know it, and that no lie is of the truth.","Inh chih ăn kơ iĕm kơthơ âu ưh kơ sĭ khan iĕm ưh kơ băt tơdrong 'Bok Kei-Dei ôh. Inh chih ăn kơ iĕm kơthơ âu yua kơ iĕm băt tơdrong 'Bok Kei-Dei tơpă păng iĕm kư̆m băt tơdrong 'Bok Kei-Dei ưh kơ hơlĕnh ôh."
"Who is a liar but he who denies that Jesus is the Christ? He is antichrist who denies the Father and the Son.","Lei bu hơlĕnh lĕ? Bơngai bu khan Yêsu ưh kơ sĭ 'Bok Krist, bơngai 'noh boih hơlĕnh păng bơngai 'noh boih ayăt kơ Yêsu Krist, bơngai 'noh boih achăng tŭk 'Bă Sư 'Bok Kei-Dei păng Kon Sư mơ̆n."
"Whoever denies the Son does not have the Father either; he who acknowledges the Son has the Father also.","Bơngai bu achăng tŭk Kon Sư, bơngai 'noh kư̆m achăng tŭk 'Bă Sư mơ̆n. Bơngai bu lui kơ Yêsu Kon 'Bok Kei-Dei, bơngai 'noh kư̆m juăt păng 'Bok Kei-Dei mơ̆n."
"Therefore let that abide in you which you heard from the beginning. If what you heard from the beginning abides in you, you also will abide in the Son and in the Father.","Thoi noh na iĕm athei răk tơdrong 'Bok Kei-Dei lăm đon iĕm đơ̆ng iĕm kơtơ̆ng tơm hmơm sơ̆. Dah iĕm răk tơdrong 'Bok Kei-Dei lăm đon iĕm ling-lang lei 'noh iĕm pôm đon păng Kon Sư păng 'Bă Sư 'Bok Kei-Dei mơ̆n."
"And this is the promise that He has promised us—eternal life.","Thoi noh bơ̆n gô arih ling-lang, kư̆m thoi Yêsu Krist pơkă sơ̆."
"These things I have written to you concerning those who try to deceive you.","Inh chih ăn kơ iĕm tơdrong âu wă bơtho ăn kơ lu iĕm gah lu bơngai mă juăt chă bơtho hơlĕnh kơ iĕm."
"But the anointing which you have received from Him abides in you, and you do not need that anyone teach you; but as the same anointing teaches you concerning all things, and is true, and is not a lie, and just as it has taught you, you will abide in Him.","Gah iĕm Yêsu Krist ăn kơ iĕm Yang Bơhngol 'Lơ̆ng boih. Na lăp Yang Bơhngol 'Lơ̆ng oei lơ̆m jơhngơ̆m iĕm, iĕm ưh pă wă kơ lu đe noh bơtho iĕm dơ̆ng ôh, kơlih kơ Yang Bơhngol 'Lơ̆ng bơtho iĕm tôm tơdrong. Dôm tơdrong Sư bơtho tơpăt ngăl, ưh kơ sĭ Sư bơtho tơdrong hơlĕnh ôh. Thoi noh na iĕm athei răk dôm tơdrong Sư pơkă hŏ wă kơ iĕm lui kơjăp kơ Yêsu Krist."
"And now, little children, abide in Him, that when He appears, we may have confidence and not be ashamed before Him at His coming.","Iĕm adrin lui kơ Sư khŏm khŏm hŏ, na Sư jur tơ ala teh âu ning-mônh iĕm huay kơ hli. Năr noh kơnh iĕm ưh kơ kăl kơ jăk ôn akâu iĕm tơ yơ yơ ôh yua kơ iĕm huay kơ mơlâu kơ Sư."
"Behold what manner of love the Father has bestowed on us, that we should be called children of God! Therefore the world does not know us, because it did not know Him.","'Bă bơ̆n 'Bok Kei-Dei 'mêm mơnat kơ bơ̆n tơpă na Sư mah krao bơ̆n kon Sư. Bơ̆n jing kon Sư tơpă. Na kon bơngai ala teh âu ưh kơ băt kơ bơ̆n bơngai thoi yơ ôh kơlih kơ sư ưh kơ băt kơ 'Bă bơ̆n 'Bok Kei-Dei."
"Beloved, now we are children of God; and it has not yet been revealed what we shall be, but we know that when He is revealed, we shall be like Him, for we shall see Him as He is.","Ơ lu bôl buăl mă juăt păng inh tơpă, dang ei bơ̆n kon 'Bok Kei-Dei, sơmă bơ̆n ưh tam băt bơ̆n gô jing thoi yơ ning-mônh. Mă-lei bơ̆n băt tơdrong âu tơpă: Lăp Yêsu Krist jur tơ ala teh âu ning-mônh, bơ̆n gô jing thoi Sư, kơlih kơ bơ̆n gô 'bôh Sư tơpă."
"And everyone who has this hope in Him purifies himself, just as He is pure.","Bơngai bu chang gô Yêsu Krist jur tơ ala teh âu, bơngai 'noh pơm dôm tơdrong 'lơ̆ng tơpăt ngăl, kư̆m thoi Yêsu pơm 'lơ̆ng tơpăt mơ̆n."
"Whoever commits sin also commits lawlessness, and sin is lawlessness.","Bơngai bu pơm yoch, bơngai 'noh ưh kơ kiơ̆ tơdrong juăt 'Bok Kei-Dei ôh."
"And you know that He was manifested to take away our sins, and in Him there is no sin.","Iĕm băt mơ̆n Yêsu Krist jur tơ ala teh âu sơ̆ wă pơklaih bơ̆n đơ̆ng tơdrong yoch. Păng Sư ưh kơ lah pơm yoch ôh."
"Whoever abides in Him does not sin. Whoever sins has neither seen Him nor known Him.","Bơngai bu pôm đon păng Yêsu Krist, bơngai 'noh ưh pă đei pơm yoch dơ̆ng ôh. Bơngai bu oei pơm yoch khŏm khŏm, bơngai 'noh sư ưh kơ lah băt kơ Yêsu."
"Little children, let no one deceive you. He who practices righteousness is righteous, just as He is righteous.","Ơ lu kon hơ'lơ̆p, 'nĕ lui kơ đe hơlĕnh kơ iĕm khan bơngai lui bơ̆n ưh kơ kăl pơm 'lơ̆ng tơpăt. Inh khan kơ iĕm thoi âu: Bơngai bu pơm 'lơ̆ng tơpăt, bơngai 'noh đei đon 'lơ̆ng tơpăt kư̆m thoi Yêsu bơngai 'lơ̆ng tơpăt mơ̆n."
"He who sins is of the devil, for the devil has sinned from the beginning. For this purpose the Son of God was manifested, that He might destroy the works of the devil.","Bơngai bu oei pơm yoch khŏm khŏm, bơngai 'noh oei kiơ̆ yang Satan đĕch, kơlih kơ yang Satan pơm yoch đơ̆ng tơm hmơm sơ̆. Kon 'Bok Kei-Dei jur tơ ala teh âu sơ̆ wă pơrăm dôm tơdrong yang Satan pơm."
"Whoever has been born of God does not sin, for His seed remains in him; and he cannot sin, because he has been born of God.","Bơngai bu kon 'Bok Kei-Dei, bơngai 'noh sư ưh pă pơm yoch khŏm khŏm dơ̆ng ôh kơlih kơ sư tơpŭ ming 'nao jing kon 'Bok Kei-Dei boih. Sư kon 'Bok Kei-Dei na sư ưh kơ gơh pơm yoch kư̆m thoi 'Bă sư 'Bok Kei-Dei ưh kơ pơm yoch."
"In this the children of God and the children of the devil are manifest: Whoever does not practice righteousness is not of God, nor is he who does not love his brother.","Bơ̆n gơh kơnăl tơduă bơngai bơ̆n, bơngai bu kon 'Bok Kei-Dei, bơngai bu kon yang Satan sư phara thoi âu: Bơngai bu ưh kơ pơm 'lơ̆ng tơpăt păng ưh kơ 'mêm kơ 'nhŏng oh sư, bơngai 'noh ưh kơ sĭ kon 'Bok Kei-Dei ôh."
"For this is the message that you heard from the beginning, that we should love one another","Kư̆m thoi iĕm kơtơ̆ng đe bơtho iĕm đơ̆ng blŭng-a sơ̆ thoi âu: Bơ̆n athei 'mêm mơnat dih băl."
"not as Cain who was of the wicked one and murdered his brother. And why did he murder him? Because his works were evil and his brother’s righteous.","Bơ̆n ưh kơ gơh pơm thoi Kain ôh. Kain sư kiơ̆ yang Satan, sư pơlôch oh sư pôm mĕ 'bă. Kơlih kơ kiơ Kain pơlôch oh sư? Kơlih kơ sư pơm tơdrong kơnê̆ ling-lang, gah oh sư pơm tơdrong 'lơ̆ng tơpăt."
"Do not marvel, my brethren, if the world hates you.","Ơ 'nhŏng oh, tơdah lu bơngai ala teh âu hil areh kơ iĕm, iĕm 'nĕ lăng sư hlĭch tơdrong kiơ hŏ."
"We know that we have passed from death to life, because we love the brethren. He who does not love his brother abides in death.","Bơ̆n băt bơ̆n jăk đơ̆ng tơdrong lôch boih wă arih ling-lang kơlih kơ bơ̆n 'mêm mơnat kơ 'nhŏng oh bơ̆n. Bơngai bu ưh kơ 'mêm mơnat kơ 'nhŏng oh sư, bơngai 'noh oei kiơ̆ gah tơdrong lôch."
"Whoever hates his brother is a murderer, and you know that no murderer has eternal life abiding in him.","Bơngai bu hil areh kơ 'nhŏng oh sư, 'noh dang sư wă pơlôch 'nhŏng oh sư mơ̆n. Iĕm băt mơ̆n lu bơngai chă pơlôch đe, ning-mônh sư ưh kơ đei arih ling-lang ôh."
"By this we know love, because He laid down His life for us. And we also ought to lay down our lives for the brethren.","Bơ̆n băt boih Kră Yang Yêsu Krist 'mêm mơnat kơ bơ̆n tơpă yua kơ Sư ăn akâu Sư kơdih lôch yua kơ bơ̆n. Thoi noh bơ̆n athei ăn akâu bơ̆n kơdih lôch yua kơ 'nhŏng oh bơ̆n mơ̆n."
"But whoever has this world’s goods, and sees his brother in need, and shuts up his heart from him, how does the love of God abide in him?","Bơngai bu mơdrŏng 'bôh 'nhŏng oh sư dơnuh hin sơmă ưh kơ mơnat ăn tơmam kiơ kơ 'nhŏng oh sư, dah ưh kơ tơdŏng dih băl tơdrong jang, noh thoi yơ khan sư 'mêm kơ 'Bok Kei-Dei lĕ?"
"My little children, let us not love in word or in tongue, but in deed and in truth.","Ơ lu kon hơ'lơ̆p, tơdrong 'mêm mơnat dih băl, bơ̆n ưh kơ wă 'bơ̆r bơ̆n đĕch ôh mơnat. Bơ̆n athei 'mêm mơnat dih băl păng jơhngơ̆m đon bơ̆n tơpă păng tơdŏng băl tơdrong jang."
"And by this we know that we are of the truth, and shall assure our hearts before Him.","Dah bơ̆n 'mêm mơnat kơ 'nhŏng oh bơ̆n hăm đĭ jơhngơ̆m đon bơ̆n, noh bơ̆n băt bơ̆n kiơ̆ tơdrong 'Bok Kei-Dei tơpă boih. Thoi noh na jơhngơ̆m bơ̆n huay pă hli kơ 'Bok Kei-Dei boih."
"For if our heart condemns us, God is greater than our heart, and knows all things.","Phŏ jơhngơ̆m bơ̆n sơ'ngon hli kơ 'Bok Kei-Dei ưh kơ iŏk bơ̆n jing kon Sư. Mă-lei 'Bok Kei-Dei hơgei hloh kơ bơ̆n tơpă, Sư băt tôm tơdrong. Thoi noh Sư kư̆m băt kơ bơ̆n 'mêm kơ 'nhŏng oh bơ̆n mơ̆n, na Sư băt kơ lu bơ̆n jing kon Sư tơpă boih."
"Beloved, if our heart does not condemn us, we have confidence toward God.","Ơ 'nhŏng oh mă juăt păng inh, dah bơ̆n băt bơ̆n jing kon 'Bok Kei-Dei tơpă boih, lei bơ̆n huay pă hli kơ Sư boih hŏ."
"And whatever we ask we receive from Him, because we keep His commandments and do those things that are pleasing in His sight.","Bơ̆n gĭt tơdrong kiơ, bơ̆n krao khan apinh 'Bok Kei-Dei, Sư gô asong ăn kơ bơ̆n tơpă, kơlih kơ bơ̆n răk dôm tơdrong Sư pơkă păng pơm trŏ dôm tơdrong thoi Sư wă."
"","Tơdrong Sư wă kơ bơ̆n răk thoi âu: Bơ̆n athei lui kơ Kon Sư Yêsu Krist păng 'mêm mơnat dih băl tơduă bơ̆n, kư̆m thoi Yêsu pơkă kơ bơ̆n sơ̆."
"Now he who keeps His commandments abides in Him, and He in him. And by this we know that He abides in us, by the Spirit whom He has given us.","Bơngai bu răk dôm tơdrong 'Bok Kei-Dei pơkă, bơngai 'noh sư pôm đon păng 'Bok Kei-Dei păng 'Bok Kei-Dei gô oei lăm sư. Păng bơ̆n băt kơ 'Bok Kei-Dei oei lăm bơ̆n yua kơ Yang Bơhngol 'Lơ̆ng đơ̆ng Sư ăn kơ bơ̆n."
"Beloved, do not believe every spirit, but test the spirits, whether they are of God; because many false prophets have gone out into the world.","Ơ lu 'nhŏng oh mă juăt păng inh, iĕm 'nĕ lui kơ đĭ-đăng bơngai mă khan sư đei Yang Bơhngol 'Lơ̆ng pơma hơgei. Iĕm athei jet pơlong lăng sư 'mơ̆i wă kơ băt sư đei Yang Bơhngol 'Lơ̆ng đơ̆ng 'Bok Kei-Dei, dah yang nai đĕch ăn kơ sư pơma. Kơlih kơ đei lơ bơngai jơ̆p kơ teh đak chă bơtho, sư khan sư pơtruh nơ̆r sư kơtơ̆ng đơ̆ng 'Bok Kei-Dei sơmă sư hơlĕnh đĕch."
"By this you know the Spirit of God: Every spirit that confesses that Jesus Christ has come in the flesh is of God","Wă kơ iĕm băt bơngai ayơ đei Yang Bơhngol 'Lơ̆ng đơ̆ng 'Bok Kei-Dei tơpă iĕm athei tơdra thoi âu: Dah sư khan Yêsu Krist jur jing bơngai tơpă, lei bơngai 'noh đei Yang Bơhngol 'Lơ̆ng đơ̆ng 'Bok Kei-Dei tơpă."
"and every spirit that does not confess that Jesus Christ has come in the flesh is not of God. And this is the spirit of the Antichrist, which you have heard was coming, and is now already in the world.","Bơngai bu khan Yêsu Krist ưh kơ jur jing bơngai, bơngai 'noh ưh kơ đei Yang Bơhngol 'Lơ̆ng đơ̆ng 'Bok Kei-Dei ôh. Bơngai bu khan thoi noh, sư 'noh ayăt kơ Yêsu Krist. Iĕm kơtơ̆ng boih sơ̆ lu bơngai ayăt kơ Yêsu Krist khan gô truh, na dang ei lu sư truh tơ âu tơpă boih."
"You are of God, little children, and have overcome them, because He who is in you is greater than he who is in the world.","Ơ lu kon hơ'lơ̆p, gah iĕm kon 'Bok Kei-Dei tơpă, lu bơngai ayăt kơ Yêsu Krist thuơ kơ iĕm boih. Lu sư thuơ kơ iĕm kơlih kơ Yang Bơhngol 'Lơ̆ng oei lăm lu iĕm, Sư pran hloh kơ yang mă oei lăm lu bơngai ala teh âu."
"They are of the world. Therefore they speak as of the world, and the world hears them.","Lu bơngai ayăt kơ Yêsu bơtho gah tơdrong ala teh âu ngăl, na lu bơngai ala teh âu mơ̆ng sư kơlih kơ lu sư tơduă bơngai ala teh."
"We are of God. He who knows God hears us; he who is not of God does not hear us. By this we know the spirit of truth and the spirit of error.","Sơmă bơ̆n kon 'Bok Kei-Dei. Bơngai bu băt kơ 'Bok Kei-Dei, bơngai 'noh sư mơ̆ng bơ̆n. Bơngai bu ưh kơ băt kơ 'Bok Kei-Dei, bơngai 'noh ưh kơ mơ̆ng bơ̆n ôh. Thoi noh bơ̆n băt bơngai bu kiơ̆ Yang Bơhngol 'Lơ̆ng tơpă, bu wă kiơ̆ yang Satan đĕch."
"Beloved, let us love one another, for love is of God; and everyone who loves is born of God and knows God.","Ơ lu 'nhŏng oh mă juăt păng inh, bơ̆n athei 'mêm mơnat dih băl yua kơ 'Bok Kei-Dei ăn kơ lu bơngai mă khŭl kon Sư athei 'mêm mơnat dih băl. Bơngai bu 'mêm mơnat kơ 'nhŏng oh sư, bơngai 'noh sư kon 'Bok Kei-Dei păng sư băt kơ 'Bok Kei-Dei tơpă."
"He who does not love does not know God, for God is love.","Bơngai bu ưh kơ 'mêm mơnat kơ 'nhŏng oh sư, bơngai 'noh ưh kơ băt kơ 'Bok Kei-Dei ôh, yua kơ 'Bok Kei-Dei Sư gah tơdrong 'mêm mơnat đĕch."
"In this the love of God was manifested toward us, that God has sent His only begotten Son into the world, that we might live through Him.","'Bok Kei-Dei tơ'bôh kơ bơ̆n tơdrong Sư 'mêm mơnat kơ bơ̆n tơpă thoi âu: Sư wơh Kon pôm Sư jur tơ ala teh âu wă kơ Sư lôch tang bơ̆n, wă kơ bơ̆n arih ling-lang hăm Sư."
"In this is love, not that we loved God, but that He loved us and sent His Son to be the propitiation for our sins.","Âu boih tơdrong 'Bok Kei-Dei 'mêm mơnat kơ bơ̆n: Sư 'mêm mơnat kơ bơ̆n mah ăn Kon pôm Sư lôch tang bơ̆n, pơklaih bơ̆n đơ̆ng tơdrong yoch. Bơ̆n 'mêm kơ Sư ưh kơ đei dang noh ôh."
"Beloved, if God so loved us, we also ought to love one another.","Ơ 'nhŏng oh mă juăt păng inh, 'Bok Kei-Dei 'mêm mơnat kơ bơ̆n dang noh, na bơ̆n athei 'mêm mơnat dih băl tơduă bơ̆n."
"No one has seen God at any time. If we love one another, God abides in us, and His love has been perfected in us.","Ưh tam đei bu 'bôh 'Bok Kei-Dei, sơmă dah bơ̆n 'mêm mơnat dih băl, 'noh yua kơ 'Bok Kei-Dei oei hơdai păng bơ̆n păng ăn kơ bơ̆n đei đon 'mêm mơnat kư̆m thoi Sư 'mêm mơnat mơ̆n."
"By this we know that we abide in Him, and He in us, because He has given us of His Spirit.","Bơ̆n băt tơpă boih gah tơdrong bơ̆n pôm đon păng 'Bok Kei-Dei păng tơdrong Sư oei lăm bơ̆n kơlih kơ Sư ăn kơ bơ̆n Yang Bơhngol 'Lơ̆ng Sư."
"And we have seen and testify that the Father has sent the Son as Savior of the world.","Nhôn 'bôh tơpă tơdrong 'Bok Kei-Dei wơh Kon Sư jur tơ ala teh âu wă dŏng pơklaih đĭ-đăng kon bơngai, thoi noh na nhôn gơh roi kơ đe Kon Sư jur tơpă."
"Whoever confesses that Jesus is the Son of God, God abides in him, and he in God.","Bơngai bu khan Yêsu Kon 'Bok Kei-Dei, 'Bok Kei-Dei oei lăm bơngai 'noh, bơngai 'noh sư pôm đon păng 'Bok Kei-Dei tơpă boih."
