English, Bahnar
"“Then it shall come to pass, when you are multiplied and increased in the land in those days,” says the LORD, “that they will say no more, ‘The ark of the covenant of the LORD.’ It shall not come to mind, nor shall they remember it, nor shall they visit it, nor shall it be made anymore.","Kră Yang khan: “Mưh lu iĕm chek lar rai lơ lăm teh đak ưh pă bu 'blŏk kơ Hom Pơgơ̆p Kră Yang dơ̆ng! Ưh pă đei bu tơ'blŏk, ưh pă tơchĕng dơ̆ng lăm kơ̆l 'ngok ưh pă đei bu roi gah Hom pơgơ̆p, ưh pă đei bu 'mêm hmach păng ưh pă đei bu pơm plơ̆ng dơ̆ng."
"“At that time Jerusalem shall be called The Throne of the LORD, and all the nations shall be gathered to it, to the name of the LORD, to Jerusalem. No more shall they follow the dictates of their evil hearts.","Kơplah lăm năr noh đe gô krao pơlei Jêrusalem jơ̆ tăng dŏ pơtao Kră Yang păng rim kơ adrĕch adrung gô akŭm tơ pơlei Jêrusalem, lăm anăn Kră Yang. Ưh pă đei bu arăng kơ̆l kiơ̆ kơ jơhngơ̆m kơnê̆ lu sư dơ̆ng."
"“In those days the house of Judah shall walk with the house of Israel, and they shall come together out of the land of the north to the land that I have given as an inheritance to your fathers.","Truh tơ năr noh adrĕch Juđa gô pơgơ̆p hơdai hăm adrĕch Isơrael, lu sư gô yak hơdai weh đơ̆ng teh đak gah yă-nơ̆m na brŏk tơ dêh mă Inh đei ăn boih kơ 'bok yă lu iĕm jang sa.”"
"“But I said: ‘How can I put you among the children And give you a pleasant land, A beautiful heritage of the hosts of nations?’ “And I said: ‘You shall call Me, “My Father,” And not turn away from Me.’","Gah Inh hơpơi: “Rŏ kơ Inh lăng iĕm thoi kon drŏ-nglo Inh, Inh ăn kơ lu iĕm dêh char 'lơ̆ng, teh jang sa 'lơ̆ng hloh kơ đĭ-đăng lu char nai! Inh hơpơi wă kơ iĕm krao Inh ‘'Bă’ Păng ưh pă weh achăng lê̆ Inh."
"Surely, as a wife treacherously departs from her husband, So have you dealt treacherously with Me, O house of Israel,” says the LORD.","Mă-lei, ơ adrĕch Isơrael, lu iĕm thoi minh 'nu drŏ-kăn pơm kơnê̆ achăng lê̆ klo sư, lu iĕm pơm kơnê̆ hăm Inh boih,” Kră Yang khan thoi noh."
"A voice was heard on the desolate heights, Weeping and supplications of the children of Israel. For they have perverted their way; They have forgotten the LORD their God.","Đe kơtơ̆ng nơ̆r tơ kơpal kông groi: Noh nơ̆r lu kon pơlei Isơrael nhơ̆m hmoi păng ôr krao, yua kơ lu sư yak kiơ̆ trong glăi, hiong hiơt boih kơ Kră Yang 'Bok Kei-Dei lu sư."
"“Return, you backsliding children, And I will heal your backslidings.” “Indeed we do come to You, For You are the LORD our God.","“Ơ lu kon pơlei ưh kơ tơpăt, brŏk bĕ! Inh gô pơklaih tơdrong kơnê̆ lu iĕm.” “Âu, lu nhôn gô brŏk tơ Ih, Ih boih Kră Yang 'Bok Kei-Dei lu nhôn."
"Truly, in vain is salvation hoped for from the hills, And from the multitude of mountains; Truly, in the LORD our God Is the salvation of Israel.","Tơpă tơdrong dŏng pơklaih đơ̆ng groi lăp chă hơlĕnh, ôr krao dơ̆ng kông chă pơhlŭ đĕch; sĭt tơpă tơdrong dŏng pơklaih bơngai Isơrael đơ̆ng Kră Yang, 'Bok Kei-Dei lu nhôn."
"For shame has devoured The labor of our fathers from our youth— Their flocks and their herds, Their sons and their daughters.","Đơ̆ng lu nhôn oei 'lơ̆p, tơdrong mơlâu sa pơrăm lê̆ đĭ, dôm tơdrong jang đei đơ̆ng 'bok yă lu nhôn, lu triu, rơmo, kon drŏ-nglo, kon drŏ-kăn lu sư."
"We lie down in our shame, And our reproach covers us. For we have sinned against the LORD our God, We and our fathers, From our youth even to this day, And have not obeyed the voice of the LORD our God.”","Ăn kơ nhôn oei 'bĭch lăm tơdrong mơlâu lu nhôn păng pŭ iŏk tơdrong đe pơjăm lu nhôn! Lu nhôn păng 'bok yă lu nhôn đei pơm yoch boih hăm Kră Yang 'Bok Kei-Dei lu nhôn, đơ̆ng oei 'lơ̆p sơ̆ khơ̆ dang ei; lu nhôn ưh kơ chu kiơ̆ nơ̆r Kră Yang 'Bok Kei-Dei lu nhôn.”"
