English, Bahnar
"To Eber were born two sons: the name of one was Peleg, for in his days the earth was divided; and his brother’s name was Joktan.","Eber pơjing 'bar 'nu kon drŏ-nglo; minh 'nu anăn sư Pêlek yua kơ lăm jơhnơr sư đe asong băl teh; oh sư anăn Jôktan."
"Joktan begot Almodad, Sheleph, Hazarmaveth, Jerah","Jôktan pơjing Almodat, Sêlep, Hasamawet, Jêra"
"Hadoram, Uzal, Diklah","Hadôram, Usal, Dikla"
"Ebal, Abimael, Sheba","Êbal, Abimael, Sêba"
"Ophir, Havilah, and Jobab. All these were the sons of Joktan.","Ôphir, Hawila, păng Jôbap. Đĭ-đăng lu bơngai 'nâu kon drŏ-nglo Jôktan."
"Shem, Arphaxad, Shelah","Sem pơjing Apaksat, Arphasat pơjing Sêla"
"Eber, Peleg, Reu","Sêla pơjing Eber, Eber pơjing Pêlek, Pêlek pơjing kơ Rêu, Rêu pơjing Sêruk"
"Serug, Nahor, Terah","Rêu pơjing Sêruk, pơjing Nahor, Nahor pơjing Thêra"
"and Abram, who is Abraham.","Thêra pơjing Abram, đe krao anăn Abraham. Adrĕch adrung Abraham"
"The sons of Abraham were Isaac and Ishmael.","Kon drŏ-nglo Abraham: Isăk păng Ismael. Kon sâu đơ̆ng yă Hagar"
"These are their genealogies: The firstborn of Ishmael was Nebajoth; then Kedar, Adbeel, Mibsam","'Nâu jing adrĕch adrung Ismael: Kon kơdră Ismael noh Nebaiôt; đơ̆ng noh Kêđar, Atbêel, Misam"
"Mishma, Dumah, Massa, Hadad, Tema","Mipma, Đuma, Masa, Hađat, Thêma"
"Jetur, Naphish, and Kedemah. These were the sons of Ishmael.","Jêtur, Naphis păng Kêđema. Noh lu kon drŏ-nglo Ismael. Kon sâu đơ̆ng yă Kêtura"
"Now the sons born to Keturah, Abraham’s concubine, were Zimran, Jokshan, Medan, Midian, Ishbak, and Shuah. The sons of Jokshan were Sheba and Dedan.","Kêtura akăn tuch tuch Abraham, tơpŭ lu kon drŏ-nglo noh: Simran, Jôksan. Mêđan, Miđian, Isbak păng Sua. Jôksan pơjing Sêba păng Đêdan."
"The sons of Midian were Ephah, Epher, Hanoch, Abida, and Eldaah. All these were the children of Keturah.","Kon drŏ-nglo Miđian noh: Êpha, Êpher, Hanok, Abida păng Elda. Dôm lu bơngai noh kon sâu Kêtura. Kon sâu đơ̆ng yă Sara"
"And Abraham begot Isaac. The sons of Isaac were Esau and Israel.","Abraham pơjing Isăk. Kon drŏ-nglo Isăk noh: Êsâu păng Isơrael."
"The sons of Esau were Eliphaz, Reuel, Jeush, Jaalam, and Korah.","Kon drŏ-nglo Êsâu noh: Êliphas, Rêuel, Jêrus, Jalam păng Kôra."
"And the sons of Eliphaz were Teman, Omar, Zephi, Gatam, and Kenaz; and by Timna, Amalek.","Kon drŏ-nglo Êliphas noh: Thêman, Ômar, Sêpho, Gatam, Kênas; Thimna akăn kơnhŏng Êliphas mĕ kơ Amalek."
"The sons of Reuel were Nahath, Zerah, Shammah, and Mizzah.","Kon drŏ-nglo Rêuel noh: Nahat, Sêra, Samma păng Misa."
"The sons of Seir were Lotan, Shobal, Zibeon, Anah, Dishon, Ezer, and Dishan.","Bơngai oei lăm teh đak Sêir char Êdom kon drŏ-nglo Sêir noh: Lôthan, Sôbal, Sibêôn, Ana, Dison, Êser păng Disan."
"And the sons of Lotan were Hori and Homam; Lotan’s sister was Timna.","Kon drŏ-nglo Lôthan: Hôri păng Hôman; gah Thimna oh drŏ-kăn Lôthan."
"The sons of Shobal were Alian, Manahath, Ebal, Shephi, and Onam. The sons of Zibeon were Ajah and Anah.","Kon drŏ-nglo Sôbal noh: Awan, Manahat, Êbal, Sipho păng Ônam. Kon drŏ-nglo Sibêôn noh: Aiyah păng Ana."
"The son of Anah was Dishon. The sons of Dishon were Hamran, Eshban, Ithran, and Cheran.","Kon drŏ-nglo Ana noh: Dison. Kon drŏ-nglo Đisôn noh: Hemran, Êsban, Ithran păng Kêran."
"The sons of Ezer were Bilhan, Zaavan, and Jaakan. The sons of Dishan were Uz and Aran.","Kon drŏ-nglo Êser noh: Bilhan, Sawan păng Jaakan. Kon drŏ-nglo Disan noh: Us păng Aran."
"Now these were the kings who reigned in the land of Edom before a king reigned over the children of Israel: Bela the son of Beor, and the name of his city was Dinhabah.","Adrol kon pơlei Isơrael ưh tam đei pơtao pơgơ̆r, 'nâu boih anăn lu pơtao pơgơ̆r, dêh Eđôm: Bêla kon drŏ-nglo Bêôr; anăn pơlei tih sư Dinhaba."
"And when Bela died, Jobab the son of Zerah of Bozrah reigned in his place.","Pơtao Bêla lôch, Jôbap, kon drŏ-nglo Sêra, bơngai pơlei Bôsra, iung pơm pơtao."
"When Jobab died, Husham of the land of the Temanites reigned in his place.","Pơtao Jôbap lôch, Husam, bơngai dêh Thêman, iung pơm pơtao."
"And when Husham died, Hadad the son of Bedad, who attacked Midian in the field of Moab, reigned in his place. The name of his city was Avith.","Pơtao Husam lôch, Hađat, kon drŏ-nglo Bêđat, iung pơm pơtao; pơtao 'nâu boih mă tơblah kon pơlei Miđian tơ anih tơmăn glă char Môap; anăn pơlei noh Awit."
"When Hadad died, Samlah of Masrekah reigned in his place.","Pơtao Hađat lôch, Samla, bơngai pơlei Masrêka, iung pơm pơtao."
"And when Samlah died, Saul of Rehoboth-by-the-River reigned in his place.","Pơtao Samla lôch, Sôl bơngai pơlei Rêhôbôt, oei jih đak krong iung pơm pơtao"
"When Saul died, Baal-Hanan the son of Achbor reigned in his place.","Pơtao Sôl lôch, Baal Hanan, kon drŏ-nglo Akbôr iung pơm pơtao."
"And when Baal-Hanan died, Hadad reigned in his place; and the name of his city was Pai. His wife’s name was Mehetabel the daughter of Matred, the daughter of Mezahab.","Pơtao Baal Hanan lôch, Hađat iung pơm pơtao; anăn pơlei tih sư Pau; na akăn sư anăn Mêhêtabel, kon drŏ-kăn Matrêt, kon yă Mê Sahap."
"Hadad died also. And the chiefs of Edom were Chief Timnah, Chief Aliah, Chief Jetheth","Pơtao Hađat kư̆m lôch. Lu kră pơgơ̆r dêh Eđôm noh; Thimna, Alwa, Jêthet"
"Chief Aholibamah, Chief Elah, Chief Pinon","Ôhôlibama, Êlah, Phinôn."
"Chief Kenaz, Chief Teman, Chief Mibzar","Kênas, Thêman, Mipsar"
"Chief Magdiel, and Chief Iram. These were the chiefs of Edom.","Makđiêl păng Iram 'noh lu kră pơgơ̆r dêh Eđôm."
"These were the sons of Israel: Reuben, Simeon, Levi, Judah, Issachar, Zebulun","Kon drŏ-nglo Isơrael noh: Rubên, Simêôn, Lêwi, Juđa, Isakar, Sebulôn"
"Dan, Joseph, Benjamin, Naphtali, Gad, and Asher.","Đan, Jôsep, Bênjamin, Neptali, Gat păng Aser."
"The sons of Judah were Er, Onan, and Shelah. These three were born to him by the daughter of Shua, the Canaanitess. Er, the firstborn of Judah, was wicked in the sight of the LORD; so He killed him.","Kon drŏ-nglo Juđa: Er, Ônan păng Sêla. Pêng 'nu âu đơ̆ng akăn bơngai Kanaan kon drŏ-kăn Sua. Er, kon kơdră Juđa, pơm tơdrong kơnê̆ 'bơ̆t anăp Kră Yang, na Kră Yang pơlôch lê̆ sư."
"And Tamar, his daughter-in-law, bore him Perez and Zerah. All the sons of Judah were five.","Tamar mŏ mai Juđa, tơpŭ ăn kơ sư Phêrês păng Sêra. Juđa đei pơđăm 'nu kon drŏ-nglo."
"The sons of Perez were Hezron and Hamul.","Kon drŏ-nglo Phêrês: Hêsrôn păng Hamul."
"The sons of Zerah were Zimri, Ethan, Heman, Calcol, and Dara—five of them in all.","Kon drŏ-nglo Sêra: Simri, Êthan, Hêman, Kalkôl păng Dara đei pơđăm 'nu."
"The son of Carmi was Achar, the troubler of Israel, who transgressed in the accursed thing.","Kon drŏ-nglo Karmi: Đei Akar,a bơngai pơrŭng lăm Isơrael, pơm glăi kơ tơmam đe pơkăm."
"The son of Ethan was Azariah.","Kon drŏ-nglo Êthan: Asaria."
"Also the sons of Hezron who were born to him were Jerahmeel, Ram, and Chelubai.","Kon drŏ-nglo Hêsrôn pơjing: Jêrahmêel, Ram păng Kalep."
"Ram begot Amminadab, and Amminadab begot Nahshon, leader of the children of Judah","Ram pơjing Aminađap, Aminađap pơjing Nahsôn, pơm 'bok pơgơ̆r lu bơngai Juđa."
"Nahshon begot Salma, and Salma begot Boaz","Nahsôn pơjing Salmôn, Salmôn pơjing 'Bôô"
"Boaz begot Obed, and Obed begot Jesse","'Bôô pơjing Ôbêt, Ôbêt pơjing Jese."
"Jesse begot Eliab his firstborn, Abinadab the second, Shimea the third","Jese pơjing Êliap kon kơdră sư, kon mă 'bar sư Abinađap, mă pêng Simêa"
"Nethanel the fourth, Raddai the fifth","mă puăn Nethanel, mă pơđăm Rađai"
"Ozem the sixth, and David the seventh.","mă tơdrâu Ôsem, mă tơpơh Đawit."
"Now their sisters were Zeruiah and Abigail. And the sons of Zeruiah were Abishai, Joab, and Asahel—three.","Mŏ oh lu sư Sêruia păng Abigail. Sêruia đei pêng 'nu kon drŏ-nglo Abisai, Jôap păng Asahel."
"Abigail bore Amasa; and the father of Amasa was Jether the Ishmaelite.","Abigail pơjing kơ Amasa; 'bă Amasa noh Jêther bơngai Ismael."
"Caleb the son of Hezron had children by Azubah, his wife, and by Jerioth. Now these were her sons: Jesher, Shobab, and Ardon.","Kalep kon drŏ-nglo Hêsrôn. Kalep oei kơ Asuba păng Jêriôt kon bre sư noh: Jeser, Sôbap păng Arđôn."
"When Azubah died, Caleb took Ephrath as his wife, who bore him Hur.","Wă Asuba lôch boih, na Kalep iŏk Êphrat pơjing kơ Hur."
"And Hur begot Uri, and Uri begot Bezalel.","Hur pơjing Uri, Uri pơjing Bêsalel."
"Now afterward Hezron went in to the daughter of Machir the father of Gilead, whom he married when he was sixty years old; and she bore him Segub.","Đơ̆ng rŏng kơ 'noh, Hêsrôn iŏk oei tơdrâu-jĭt sơnăm boih, păng 'bĭch hăm kon adruh Makir, 'bă kơ Gileat; na đei hĭ Sêgup kơplah sư đĭ tơdrâu-jĭt sơnăm boih."
"Segub begot Jair, who had twenty-three cities in the land of Gilead.","Sêgup pơjing Jair, bơngai mă pơgơ̆r 'bar-jĭt pêng tŏ pơlei lăm dêh Gileat."
"(Geshur and Syria took from them the towns of Jair, with Kenath and its towns—sixty towns.) All these belonged to the sons of Machir the father of Gilead.","Mă-lei kon pơlei Gêsur păng kon pơlei Aram tơgar iŏk pơlei Hawôt Jar păng Kênat, hăm lu pơlei iĕ jê̆ kiơ̆ 'noh đei tơdrâu-jĭt tŏ pơlei. Đĭ-đăng lu bơngai 'noh kon sâu Makir, 'bă Gileat."
"After Hezron died in Caleb Ephrathah, Hezron’s wife Abijah bore him Ashhur the father of Tekoa.","Đơ̆ng rŏng kơ Hêsrôn lôch tơ tơring Kalep Êphratha boih, na akăn sư Abija tơpŭ kơ sư Asur, 'bă Têkôa."
"The sons of Jerahmeel, the firstborn of Hezron, were Ram, the firstborn, and Bunah, Oren, Ozem, and Ahijah.","Jêrahmêel, kon drŏ-nglo kơdră Hêsrôn: Pơjing Ram kon kơdră, Buna, Ôren, Ôsem păng Ahija."
"Jerahmeel had another wife, whose name was Atarah; she was the mother of Onam.","Jêrahmêel iŏk akăn plơ̆ng dơ̆ng, anăn sư Atara; mĕ kơ Ônam."
"The sons of Ram, the firstborn of Jerahmeel, were Maaz, Jamin, and Eker.","Kon drŏ-nglo Ram, kon kơdră Jêrahmêel: Maas, Jamin păng Êkêr."
"The sons of Onam were Shammai and Jada. The sons of Shammai were Nadab and Abishur.","Kon drŏ-nglo Ônam: Sammai păng Jađa. Kon drŏ-nglo Sammai: Nađap păng Abisur."
"And the name of the wife of Abishur was Abihail, and she bore him Ahban and Molid.","Akăn Abisur anăn Abihai, tơpŭ ăn kơ sư Ahban păng Môlit."
"The sons of Nadab were Seled and Appaim; Seled died without children.","Kon drŏ-nglo Nađap: Sêlet păng Appaim. Mă-lei Sêlet lôch ưh tam đei kon."
"The son of Appaim was Ishi, the son of Ishi was Sheshan, and Sheshan’s son was Ahlai.","Kon drŏ-nglo Appaim Isi. Kon drŏ-nglo Isi noh Sêsan. Kon drŏ-nglo Sêsan noh Ahlai."
"The sons of Jada, the brother of Shammai, were Jether and Jonathan; Jether died without children.","Kon drŏ-nglo Jađa oh Sammai noh: Jêther păng Jônathan; Jêther lôch kư̆m ưh kơ đei kon."
"The sons of Jonathan were Peleth and Zaza. These were the sons of Jerahmeel.","Kon drŏ-nglo Jônathan: Phêlêt păng Sasa. Noh kon sâu Jêrahmêel."
"Now Sheshan had no sons, only daughters. And Sheshan had an Egyptian servant whose name was Jarha.","Na Sêsan ưh kơ đei kon drŏ-nglo, đei kon drŏ-kăn đĕch; kư̆m đei minh 'nu đĭch bơngai Êyiptơ anăn sư Jarha."
"Sheshan gave his daughter to Jarha his servant as wife, and she bore him Attai.","Sêsan pơgơ̆p ăn kon drŏ-kăn sư oei kơ Jarha đĭch sư na pơjing hĭ kơ Attai ăn kơ sư."
"Attai begot Nathan, and Nathan begot Zabad","Attai pơjing Nathan, Nathan pơjing Sabat"
"Zabad begot Ephlal, and Ephlal begot Obed","Sabat pơjing Ephal, Ephal pơjing Ôbêt."
"Obed begot Jehu, and Jehu begot Azariah","Ôbêt pơjing Jêhu. Jêhu pơjing Asaria."
"Azariah begot Helez, and Helez begot Eleasah","Asaria pơjing Hêles. Hêles pơjing Êlêasa"
"Eleasah begot Sismai, and Sismai begot Shallum","Êlêasa pơjing Sismai. Sismai pơjing Sallum."
"Shallum begot Jekamiah, and Jekamiah begot Elishama.","Sallum pơjing Jêkamia, păng Jekamia pơjing Êlisama. Adrĕch adrung Kalep"
"The descendants of Caleb the brother of Jerahmeel were Mesha, his firstborn, who was the father of Ziph, and the sons of Mareshah the father of Hebron.","Kon drŏ-nglo Kalep oh Jêrahmêel: Kon kơdră sư Mêsa, 'bă kơ Sip, păng kon drŏ-nglo Marêsa, 'bă kơ Hêbrôn."
"The sons of Hebron were Korah, Tappuah, Rekem, and Shema.","Kon drŏ-nglo Hêbrôn: Kôra, Tappua, Rêkem păng Sêma."
"Shema begot Raham the father of Jorkoam, and Rekem begot Shammai.","Sêma pơjing Raham păng Raham 'bă kơ Jôrkêam; Rêkem pơjing Sammai."
"And the son of Shammai was Maon, and Maon was the father of Beth Zur.","Kon drŏ-nglo Sammai noh Maôn păng Maôn 'bă kơ Bêt Sur."
"Ephah, Caleb’s concubine, bore Haran, Moza, and Gazez; and Haran begot Gazez.","Êpha akăn kơnhŏng Kalep, mĕ kơ Haran, Môsa păng Gases; Haran pơjing Gases."
"And the sons of Jahdai were Regem, Jotham, Geshan, Pelet, Ephah, and Shaaph.","Kon drŏ-nglo Jahdai: Noh Rêgem, Jôtham, Gêsan, Phêlêt, Êpha păng Saap."
"Maachah, Caleb’s concubine, bore Sheber and Tirhanah.","Maaka akăn kơnhŏng Kalep, pơjing kơ Sêber păng Tirhana."
"She also bore Shaaph the father of Madmannah, Sheva the father of Machbenah and the father of Gibea. And the daughter of Caleb was Achsah.","Sư kư̆m pơjing kơ Saap, 'bă kơ Matmanna păng Sêwa 'bă kơ Makbêna păng Gibêa. Aksa kon drŏ-kăn Kalep."
"These were the descendants of Caleb: The sons of Hur, the firstborn of Ephrathah, were Shobal the father of Kirjath Jearim","'Nâu lu kon sâu Kalep: Lu kon drŏ-nglo Hur, kon drŏ-nglo kơdră Êphratha: Sôbal, 'bă kơ Kiriat Jêarim."
"Salma the father of Bethlehem, and Hareph the father of Beth Gader.","Salma 'bă kơ Betlehem păng Harep 'bă kơ Bêt Gađer."
"And Shobal the father of Kirjath Jearim had descendants: Haroeh, and half of the families of Manuhoth.","Sôbal 'bă kơ Kiriat Jêarim kư̆m đei lu kon drŏ-nglo nai: Harôê păng minh puăt kon pơlei Manahathit"
"The families of Kirjath Jearim were the Ithrites, the Puthites, the Shumathites, and the Mishraites. From these came the Zorathites and the Eshtaolites.","lu adrĕch Kiriat Jêarim: Bơngai Ithrit, Phuthit, Sunathit păng Misrait. Đơ̆ng lu adrĕch noh na đei kon pơlei Sôrathit păng kon pơlei Êstaôl."
"The sons of Salma were Bethlehem, the Netophathites, Atroth Beth Joab, half of the Manahethites, and the Zorites.","Kon sâu Salma: Betlehem, bơngai Nêtôphathit, Atrôt Bêt Jôap, minh puăt kon pơlei Manahathit păng Sôrit"
"And the families of the scribes who dwelt at Jabez were the Tirathites, the Shimeathites, and the Suchathites. These were the Kenites who came from Hammath, the father of the house of Rechab.","păng adrĕch adrung 'bok thây bơtho khôi juăt oei tơ pơlei Jabes noh bơngai Tirathit, Simeathit, păng Sukathit. 'Noh kon pơlei Kênit, đơ̆ng adrĕch Hammat, 'bă kơ adrĕch Rêkap."
"Now these were the sons of David who were born to him in Hebron: The firstborn was Amnon, by Ahinoam the Jezreelitess; the second, Daniel, by Abigail the Carmelitess","'Nâu dôm lu kon drŏ-nglo Đawit tơpŭ tơ Hêbrôn: Kon drŏ-nglo kơdră sư Amnôn mĕ sư Ahinôam bơngai Jêsreel; kon mă 'bar noh Đaniel mĕ sư Abigail bơngai Karmel"
"the third, Absalom the son of Maacah, the daughter of Talmai, king of Geshur; the fourth, Adonijah the son of Haggith","mă pêng, Apsalôm kon drŏ-nglo mĕ sư Maaka, kon drŏ-kăn Tanmai pơtao dêh Gêsur; mă puăn Ađônija, kon drŏ-nglo mĕ sư Hagit"
"the fifth, Shephatiah, by Abital; the sixth, Ithream, by his wife Eglah.","mă pơđăm Sêphatia, kon drŏ-nglo mĕ sư Abitan; mă tơdrâu Itrêam kon drŏ-nglo Egla."
"These six were born to him in Hebron. There he reigned seven years and six months, and in Jerusalem he reigned thirty-three years.","Tơdrâu 'nu kon drŏ-nglo 'nâu tơpŭ ăn kơ Đawit tơ Hêbrôn; sư pơgơ̆r tơpơh sơnăm tơdrâu khei. Đawit pơgơ̆r tơ Jêrusalem pêng-jĭt pêng sơnăm."
"And these were born to him in Jerusalem: Shimea, Shobab, Nathan, and Solomon—four by Bathshua the daughter of Ammiel.","'Nâu dôm lu kon drŏ-nglo mă đei tơpŭ ăn kơ Đawit tơ Jêrusalem: Simêa, Sôbap, Nathan păng Sôlômôn, puăn 'nu âu, mĕ lu sư Batsêba, kon drŏ-kăn Ammiel."
"Also there were Ibhar, Elishama, Eliphelet","Sư đei dơ̆ng kon drŏ-nglo: Iphar, Êlisua, Êliphêlet"
"Nogah, Nepheg, Japhia","Nôga, Nêphet, Japhia"
"Elishama, Eliada, and Eliphelet—nine in all.","Êlisama, Êliađa păng Êliphêlet, đĭ-đăng tơsĭn 'nu."
"These were all the sons of David, besides the sons of the concubines, and Tamar their sister.","'Noh dôm lu kon drŏ-nglo Đawit tam mă jô̆ lu kon drŏ-nglo akăn kơ 'nhŏng sư; păng Tamar oh drŏ-kăn lu sư."
"Solomon’s son was Rehoboam; Abijah was his son, Asa his son, Jehoshaphat his son","Kon drŏ-nglo Sôlômôn noh Rêhôbôam; kon drŏ-nglo Rêhôbôam noh Abija, kon drŏ-nglo Abija noh Asa, kon drŏ-nglo Asa noh Jêhôsaphat"
"Joram his son, Ahaziah his son, Joash his son","kon drŏ-nglo Jêhôsaphat noh Jêhôram, kon drŏ-nglo Jêhôram noh Ahasia, kon drŏ-nglo Ahasia noh Jôas"
"Amaziah his son, Azariah his son, Jotham his son","kon drŏ-nglo Jôas noh Amasia, kon drŏ-nglo Amasia noh Asaria"
"Ahaz his son, Hezekiah his son, Manasseh his son","kon drŏ-nglo Asria noh Jôtham, kon drŏ-nglo Jôtham noh Ahas, kon drŏ-nglo Ahas noh Hesekia, kon drŏ-nglo Hesekia noh Manase"
"Amon his son, and Josiah his son.","kon drŏ-nglo Manase noh Ammôn, kon drŏ-nglo Ammôn noh Jôsia."
"The sons of Josiah were Johanan the firstborn, the second Jehoiakim, the third Zedekiah, and the fourth Shallum.","Kon drŏ-nglo Jôsia: Kon drŏ-nglo kơdră sư Jôhanan; kon mă 'bar noh Jêhôiakim, mă pêng noh Sêđekia, kon mă puăn noh Sallum."
"The sons of Jehoiakim were Jeconiah his son and Zedekiah his son.","Kon drŏ-nglo Jêhôiakim noh: Jêkônia, păng Sêđekia."
"And the sons of Jeconiah were Assir, Shealtiel his son","Kon drŏ-nglo Jêkônia kơplah sư pơm bơnă tơ Babilôn, noh Salathiêl"
"and Malchiram, Pedaiah, Shenazzar, Jecamiah, Hoshama, and Nedabiah.","Malkiram, Phêđaia, Sênasar, Jêkamia, Hôsama păng Nêđabia."
"The sons of Pedaiah were Zerubbabel and Shimei. The sons of Zerubbabel were Meshullam, Hananiah, Shelomith their sister","Kon drŏ-nglo Phêđaia noh: Sêrubabêl păng Simêi. Kon drŏ-nglo Sêrubabêl noh: Mêsulam păng Hanania; Sêlômit oh drŏ-kăn lu sư."
"and Hashubah, Ohel, Berechiah, Hasadiah, and Jushab-Hesed—five in all.","Kŭm đei pơđăm 'nu kon drŏ-nglo dơ̆ng noh: Hasuba, Ôhêl, Bêrekia, Hasađia, Jusap Hêset."
"The sons of Hananiah were Pelatiah and Jeshaiah, the sons of Rephaiah, the sons of Arnan, the sons of Obadiah, and the sons of Shechaniah.","Lu kon sâu Hanania noh: Phêlatia păng Jêsaia kư̆m đei lu kon drŏ-nglo Rêphaia, kon drŏ-nglo Arnan, kon drŏ-nglo Ôbađia, păng kon drŏ-nglo Sêkania."
"The son of Shechaniah was Shemaiah. The sons of Shemaiah were Hattush, Igal, Bariah, Neariah, and Shaphat—six in all.","Kon sâu Sêkani noh: Sêmaia păng lu kon drŏ-nglo sư: Hattus, Igal, Baria, Nêaria păng Saphat, đĭ-đăng tơdrâu 'nu."
"The sons of Neariah were Elioenai, Hezekiah, and Azrikam—three in all.","Kon drŏ-nglo Nêaria noh: Êliôenai, Hiskia păng Asrikam, đĭ-đăng pêng 'nu."
"The sons of Elioenai were Hodaviah, Eliashib, Pelaiah, Akkub, Johanan, Delaiah, and Anani—seven in all.","Kon drŏ-nglo Êliôenai noh: Hôđawia, Êliasip, Phêlaia, Akup, Jôhanan, Đêlaia, păng Anani, đĭ-đăng tơpơh 'nu."
"The sons of Judah were Perez, Hezron, Carmi, Hur, and Shobal.","Kon sâu Juđa noh: Phêrês, Hêsrôn, Karmi, Hur păng Sôbal."
"And Reaiah the son of Shobal begot Jahath, and Jahath begot Ahumai and Lahad. These were the families of the Zorathites.","Rêaja, kon drŏ-nglo Sôbal pơjing Jahat; Jahat pơjing Ahumai păng Lahat. 'Noh boih lu kon pơlei Sôrathit."
"These were the sons of the father of Etam: Jezreel, Ishma, and Idbash; and the name of their sister was Hazelelponi","'Nâu kon drŏ-nglo Êtam: Jêsreel Isma păng Ibas; oh drŏ-kăn lu sư anăn Haselepôni"
"and Penuel was the father of Gedor, and Ezer was the father of Hushah. These were the sons of Hur, the firstborn of Ephrathah the father of Bethlehem.","đei dơ̆ng Penuel 'bă kơ Gêđôr, păng Êser 'bă kơ Husa. 'Noh boih, kon sâu Hur, kon drŏ-nglo kơdră Êphratha 'bă kơ Betlehem."
"And Ashhur the father of Tekoa had two wives, Helah and Naarah.","Asur, 'bă kơ Têkôa, đei 'bar 'nu akăn Hêla păng Naara."
"Naarah bore him Ahuzzam, Hepher, Temeni, and Haahashtari. These were the sons of Naarah.","Naara tơpŭ kơ Ahusam, Hêpher, Têmeni păng Ahachtari. Noh boih lu kon drŏ-nglo Naara."
"The sons of Helah were Zereth, Zohar, and Ethnan","Kon drŏ-nglo Hêla noh: Sêret, Sôhar, Êtnan"
"and Koz begot Anub, Zobebah, and the families of Aharhel the son of Harum.","Kôs pơjing Anup, Hasôbêba păng adrĕch Aharhel, kon drŏ-nglo Harum."
"Now Jabez was more honorable than his brothers, and his mother called his name Jabez, saying, “Because I bore him in pain.”","Jabes đe pơyom hloh 'biơ̆ kơ lu 'nhŏng oh sư; mĕ sư krao anăn Jabes sư khan: “Inh tơpŭ kơ sư noh pơmat.”"
"And Jabez called on the God of Israel saying, “Oh, that You would bless me indeed, and enlarge my territory, that Your hand would be with me, and that You would keep me from evil, that I may not cause pain!” So God granted him what he requested.","Jabes krao apinh Kră Yang 'Bok Kei-Dei Isơrael khan: “Ơ Kră Yang apinh Ih tuh ăn kơ inh pŭn hiôk pơih ăn hơdral teh đak inh mă să! Apinh ti mơsêh Ih oei hơdai inh, wei-lăng inh klaih đơ̆ng tơdrong răm pơmat-tat” Kră Yang 'Bok Kei-Dei ăn hloi thoi tơdrong sư krao apinh."
"Chelub the brother of Shuhah begot Mehir, who was the father of Eshton.","Kêlup, oh kơ Suha, 'bă kơ Mêhir, Mêhir 'bă kơ Êstôn."
"And Eshton begot Beth-Rapha, Paseah, and Tehinnah the father of Ir-Nahash. These were the men of Rechah.","Êstôn pơjing Bet Rapha, Phasêa păng Têhina, 'bă kơ Irnahas. 'Noh boih lu bơngai Rêka."
"The sons of Kenaz were Othniel and Seraiah. The sons of Othniel were Hathath","Kon drŏ-nglo Kênas: Ôtniêl păng Sêraja. Kon drŏ-nglo Ôtniêl: Hathat păng Mêônôthai."
