English, Bahnar
"to pass by way of you to Macedonia, to come again from Macedonia to you, and be helped by you on my way to Judea.","đơ̆ng noh năm tơ dêh Masêđôn. Đơ̆ng dêh Masêđôn wih drong ngôi tơ pơlei iĕm dơ̆ng wă kơ klaih kơ rơnguơ̆. Đơ̆ng noh na inh wă kơ iĕm tơgŭm inh năm tơ dêh Juđê. Inh tơchĕng wă pơm thoi noh tơpă, mă đơ̆ng rŏng inh ưh kơ gơh kơ năm yua kơ iĕm đei tơdrong yoch, tơ̆ng inh năm inh hli kơ inh pơma pơjĭ đon iĕm, iĕm mơlâu sơ'ngon."
"Therefore, when I was planning this, did I do it lightly? Or the things I plan, do I plan according to the flesh, that with me there should be Yes, Yes, and No, No?","Inh pơkă inh wă thoi noh tơpă, mă iĕm jô̆ kơ inh khan đon ưh kơ tơpăt ôh hă? Păng iĕm mơ̆ng dôm tơdrong inh pơkă thoi bơngai ưh kơ lui, hơ̆r kơ năm, năm. Ưh, ưh; thoi noh hă?"
"But as God is faithful, our word to you was not Yes and No.","Ưh ôh. 'Bok Kei-Dei ling-lang pơm trŏ thoi Sư pơkă, na nhôn kư̆m lei-lăi. Dôm tơdrong nhôn pơkă nhôn athei pơm hloi; ưh kơ sĭ nhôn pơkă phŏ 'blep phŏ ưh. Ưh kơ thoi noh ôh."
"For the Son of God, Jesus Christ, who was preached among you by us—by me, Silvanus, and Timothy—was not Yes and No, but in Him was Yes.","Yêsu Krist Kon 'Bok Kei-Dei, mă nhôn đe Silas, Timôthê năm bơtho tơ tŏk-bŏk iĕm sơ̆, Sư pơkă wă tơgŭm bơ̆n ưh kơ sĭ phŏ 'blep phŏ ưh. Ưh ôh. Sư pơkă ling-lang 'blep ngăl."
"For all the promises of God in Him are Yes, and in Him Amen, to the glory of God through us.","Dôm tơdrong 'Bok Kei-Dei pơkă wă tơgŭm, Yêsu Krist năm hloi. Thoi noh na dôm tơdrong bơ̆n krao khan bơ̆n pơma A-men, noh wă khan bơnê kơ 'Bok Kei-Dei tơpăt ling-lang ăn Yêsu Krist jur tơgŭm tơpă."
"Now He who establishes us with you in Christ and has anointed us is God","'Bok Kei-Dei boih pơm kơ nhôn hăm iĕm lui kơ Yêsu Krist kơjăp. Kư̆m Sư boih ăn kơ nhôn Yang Bơhngol 'Lơ̆ng wă kơ nhôn hơgei jang tơdrong Sư."
"who also has sealed us and given us the Spirit in our hearts as a guarantee.","Sư ăn Yang Bơhngol 'Lơ̆ng oei hơdai hăm nhôn, dang Sư chơ̆m đŏng yâu Sư tơ akâu nhôn, thoi noh na dôm tơdrong Sư pơkă, nhôn băt kơ gô đei tơpă."
"Moreover I call God as witness against my soul, that to spare you I came no more to Corinth.","'Bok Kei-Dei wă kơ inh pơma tơpăt kơ tơdrong inh ưh kơ đei năm hơpong tơ pơlei iĕm noh, ưh kơ sĭ yua inh ôh, yua iĕm. Inh hli kơ mưh inh năm iĕm mơlâu, yua kơ mưh inh năm pă jor kơ inh pơma pơjĭ đon iĕm."
"Not that we have dominion over your faith, but are fellow workers for your joy; for by faith you stand.","Mă-lei ưh kơ sĭ nhôn wă pơgŏ pơđep tơdrong lui iĕm ôh. Kơlih kơ nhôn 'bôh iĕm lui kơjăp, na nhôn wă jang hơdai iĕm, wă kơ iĕm chơt."
"But I determined this within myself, that I would not come again to you in sorrow.","Kơlih kơ thoi noh na inh kuă kơ năm tơ iĕm ki, inh kuă hli kơ inh pơma pơjĭ đon iĕm, hli kơ iĕm sơ'ngon kơ inh thoi sơ̆."
"For if I make you sorrowful, then who is he who makes me glad but the one who is made sorrowful by me?","Iĕm pơm kơ inh hiôk, mă inh pơm kơ iĕm sơ'ngon. Đơ̆ng noh bu wă pơm kơ inh hiôk dơ̆ng."
"And I wrote this very thing to you, lest, when I came, I should have sorrow over those from whom I ought to have joy, having confidence in you all that my joy is the joy of you all.","Kơthơ mă inh chih kơ iĕm ki, inh kư̆m chih khan thoi noh. Inh ling-lang wă sơđơ̆ng ngêh kơ iĕm, hiôk hăm iĕm na inh kuă kơ năm ki, hli kơ inh sơ'ngon yua kơ iĕm ưh kơ hiôk kơ đơ̆ng inh pơma pơjĭ đon iĕm. Yua kơ inh bơngai hiơ̆ hăm iĕm, iĕm băt boih."
"For out of much affliction and anguish of heart I wrote to you, with many tears, not that you should be grieved, but that you might know the love which I have so abundantly for you.","Kơplah inh chih kơ iĕm kơthơ ki, inh ơh sơ'ngon dêh, inh nhơ̆m hmoi ơh ăi minh 'nu, mă-lei ưh kơ sĭ inh wă kơ iĕm sơ'ngon hai ôh. Inh wă kơ iĕm băt kơ inh 'mêm kơ iĕm tơpă."
"But if anyone has caused grief, he has not grieved me, but all of you to some extent—not to be too severe.","Tơ̆ng đe pơm kơ inh ưh kơ hiôk, ưh kơ sĭ kơdrô̆ inh ôh sơ'ngon, iĕm kư̆m sơ'ngon lei-lăi. Mă-lei tơdrong noh inh ưh kơ kăl kơ pơma lơ ôh."
"This punishment which was inflicted by the majority is sufficient for such a man","Bơngai mă yoch noh dang bơ̆n phak sư mah boih yua kơ bơ̆n tơlĕch sư đơ̆ng akŭm hơdai bơ̆n ki."
"so that, on the contrary, you ought rather to forgive and comfort him, lest perhaps such a one be swallowed up with too much sorrow.","Thoi noh dang ei bơ̆n 'nĕ pă jô̆ yo kơ sư, iĕm athei dah pơlung sư đĕch hli kơ sư sơ'ngon rai dêh."
"Therefore I urge you to reaffirm your love to him.","Inh bơtho iĕm thoi noh wă kơ sư 'brơ̆k mơnat băt kơ iĕm 'mêm kơ sư."
"For to this end I also wrote, that I might put you to the test, whether you are obedient in all things.","Kơthơ inh chih kơ iĕm ki, athei iĕm bơtho khan kơ bơngai yoch noh, ưh kơ sĭ inh wă hil kơ sư ôh, inh chih wă pơlong lăng iĕm, wă kơ băt iĕm chu lăm dôm tơdrong."
"Now whom you forgive anything, I also forgive. For if indeed I have forgiven anything, I have forgiven that one for your sakes in the presence of Christ","Iĕm huay kơ jô̆ yo kơ bôl pơm yoch, inh kư̆m huay kơ jô̆ yo mơ̆n; tơdrong inh huay kơ jô̆ yo kơ đe, noh yua kơ Yêsu Krist, Sư wă kơ inh jang tơgŭm iĕm tang Sư, thoi noh na inh ưh kơ đei kơ jô̆ yo kơ bu bu ôh."
"lest Satan should take advantage of us; for we are not ignorant of his devices.","Na dang ei đĭ-đăng kơ bơ̆n 'nĕ pă jô̆ yo kơ bơngai mă yoch noh, hli kơ sư hiong lăm tơdrong yang Satan, yua kơ bơ̆n băt kơ yang Satan sư pơhlŭ hơgei dêh."
"Furthermore, when I came to Troas to preach Christ’s gospel, and a door was opened to me by the Lord","Đơ̆ng rŏng kơ inh chih kơ iĕm kơthơ noh ki, inh năm tơ Pơlei Trôs bơtho tơdrong 'nao 'lơ̆ng Yêsu Krist tơ noh. 'Bok Kei-Dei pơchoh trong kơ inh năm jang tơdrong Sư tơ noh."
"I had no rest in my spirit, because I did not find Titus my brother; but taking my leave of them, I departed for Macedonia.","Jơhngơ̆m inh ưh kơ hiôk ôh chang lăng 'nhŏng Tĭt đơ̆ng năm ba kơthơ tơ iĕm ki ưh kơ jah brŏk tơ inh. Inh pă kĕ gô sư boih 'maih dah kơtơ̆ng tơdrong iĕm thoi yơ, na inh achăng lê̆ 'nhŏng oh bơngai lui Pơlei Trôs năm hơloh hloi tơ dêh Masêđôn."
"Now thanks be to God who always leads us in triumph in Christ, and through us diffuses the fragrance of His knowledge in every place.","Bơnê kơ 'Bok Kei-Dei tơgŭm nhôn bơtho tơdrong Yêsu Krist ling-lang, jei Yêsu Krist boih, jơ̆p kơ teh đak gô kơtơ̆ng tơdrong Yêsu Krist."
"For we are to God the fragrance of Christ among those who are being saved and among those who are perishing.","Nhôn bơtho đe dang lĕ tơmam 'bâu phu Yêsu Krist soh pơyơ̆r kơ 'Bok Kei-Dei, wă kơ đĭ rim 'nu bơngai mă 'Bok Kei-Dei wă iŏk, hăm lu bơngai mă wă hiong răm 'bâu tôm."
"To the one we are the aroma of death leading to death, and to the other the aroma of life leading to life. And who is sufficient for these things?","Lu bơngai mă wă hiong răm, lu sư 'bâu chhok hơ'nơ̆k lôch. Lu bơngai 'Bok Kei-Dei rơih iŏk, lu sư 'bâu phu pơm kơ lu sư arih ling-lang. Tơdrong jang noh trăp dêh bu kĕ jang?"
"For we are not, as so many, peddling the word of God; but as of sincerity, but as from God, we speak in the sight of God in Christ.","Nhôn ưh kơ sĭ pơm thoi lơ 'nu bơngai bơtho hơlĕnh tơdrong 'Bok Kei-Dei wă kơ gơh iŏk sa tơmam đe ôh. Nhôn bơngai 'Bok Kei-Dei wơh jang tơdrong Sư, na nhôn bơtho tơdrong Sư tơpăt ngăl ling-lang yua kơ Sư băt tôm tơdrong. Na nhôn gơnang kơ Yêsu Krist tơgŭm nhôn bơtho."
"Do we begin again to commend ourselves? Or do we need, as some others, epistles of commendation to you or letters of commendation from you?","Nhôn pơma thoi noh, nhôn wă kơ iĕm băt kơ nhôn pơm 'bok bơtho iĕm hă? Ưh ôh. Nhôn ưh kơ kăl kơthơ đe chih tơbăt kơ iĕm, kơthơ iĕm chih tơbăt kơ đe khan nhôn 'bok bơtho iĕm ôh. Lu bơngai nai sư wă thoi noh tơpă, mă-lei lu nhôn ưh ôh."
"You are our epistle written in our hearts, known and read by all men","Yua kơ iĕm lui đơ̆ng nhôn bơtho tơpă boih na lu iĕm kư̆m dang hla bơar kơthơ tơbăt kơ nhôn tơbăt kơ đe nhôn 'bok bơtho iĕm boih. Yua kơ iĕm dang hla bơar kơthơ, na đĭ-đăng bơngai gơh đŏk gơh lăng."
"clearly you are an epistle of Christ, ministered by us, written not with ink but by the Spirit of the living God, not on tablets of stone but on tablets of flesh, that is, of the heart.","Iĕm dang kơthơ Yêsu Krist mă nhôn chih. Mă-lei ưh kơ sĭ chih păng đak mơ̆k ôh. Yang Bơhngol 'Lơ̆ng 'Bok Kei-Dei mă arih ling-lang Sư chih tơgŭm nhôn mă ưh kơ sĭ chih tơ tơmo lat thoi tơdrong 'Bok Kei-Dei pơkă hơdrol sơ̆ ôh, Sư chih tơ'băk tơ lăm jơhngơ̆m đon iĕm."
"And we have such trust through Christ toward God.","Nhôn pơma kơ iĕm thoi noh, nhôn pơma kiơ̆ kơ jơhngơ̆m đon nhôn lui kơjăp thoi noh tơpă, kiơ̆ kơ nhôn gơnang kơ Yêsu Krist hăm 'Bok Kei-Dei thoi noh."
"Not that we are sufficient of ourselves to think of anything as being from ourselves, but our sufficiency is from God","Dôm tơdrong noh ưh kơ sĭ đơ̆ng akâu nhôn gơh pơm ôh, yua kơ akâu nhôn kơdih ưh kơ gơh pơm minh tơdrong kiơ. Tôm tơdrong lu nhôn gơh pơm noh đơ̆ng 'Bok Kei-Dei ăn ngăl."
"who also made us sufficient as ministers of the new covenant, not of the letter but of the Spirit; for the letter kills, but the Spirit gives life.","Sư ăn kơ nhôn pran kơtang gơh jang tơdrong pơgơ̆p 'nao, tơdrong Yêsu Krist pơgơ̆p bơ̆n hăm 'Bok Kei-Dei. Tơdrong noh ưh kơ đei chih tơ tơmo lat thoi tơdrong 'Bok Kei-Dei pơkă hơdrol sơ̆ ôh, tơdrong noh Yang Bơhngol 'Lơ̆ng tơgŭm. Tơdrong chih tơ tơmo lat phak pơlôch kon bơngai. Yang Bơhngol 'Lơ̆ng ưh ôh. Sư ling-lang ăn kon bơngai arih."
"But if the ministry of death, written and engraved on stones, was glorious, so that the children of Israel could not look steadily at the face of Moses because of the glory of his countenance, which glory was passing away","Tơdrong pơkă noh sơ̆ chih tơ tơmo lat wă phak pơlôch lu bơngai ưh kơ chu. Na lăp Môis iŏk tơmo lat noh đơ̆ng 'Bok Kei-Dei sơ̆, muh măt Môis rang hơdah dêh, truh tơ lu bơngai Isơrael mah pă kĕ lăng muh măt sư, mă-lei muh măt Môis rai đunh ưh pă rang hơdah boih."
"how will the ministry of the Spirit not be more glorious?","Na bĭ tơdrong Yang Bơhngol 'Lơ̆ng tơgŭm bơ̆n dang ei ưh kơ 'lơ̆ng rŏ tih krưp hloh kơ noh ôh hă?"
"For if the ministry of condemnation had glory, the ministry of righteousness exceeds much more in glory.","Tơ̆ng tơdrong pơkă noh sơ̆ 'lơ̆ng rŏ mă khan jô̆ kơ kon bơngai yoch, lei tơdrong pơgơ̆p 'nao mă jô̆ kơ kon bơngai 'lơ̆ng tơpăt dang ei 'lơ̆ng rŏ hloh loi kơ tơdrong pơkă so noh."
"For even what was made glorious had no glory in this respect, because of the glory that excels.","Tơdrong pơgơ̆p so noh ưh pă rŏ hơnơ̆ng boih, yua kơ đei tơdrong pơgơ̆p 'nao 'lơ̆ng rŏ hloh loi tơpă."
"For if what is passing away was glorious, what remains is much more glorious.","Tơdrong pơgơ̆p so kư̆m 'lơ̆ng, kư̆m rŏ; mă sư 'bônh kơ hiong, 'bônh kơ tôch. Tơdrong pơgơ̆p 'nao sư oei hơnơ̆ng ling-lang ưh kơ layơ tôch, sư rŏ hloh loi kơ tơdrong pơgơ̆p so."
"Therefore, since we have such hope, we use great boldness of speech","Yua kơ nhôn băt kơ thoi noh, na jơhngơ̆m nhôn sơĭng bơtho nuih tơpă."
"unlike Moses, who put a veil over his face so that the children of Israel could not look steadily at the end of what was passing away.","Môis iŏk khăn kơlŭk lum kuă ăn lu bơngai Isơrael 'bôh muh măt sư rai đunh ưh pă rang hơdah. Nhôn dang ei ưh kơ pơm thoi noh ôh. Nhôn bơtho tơbăt tôm hloi."
"But their minds were blinded. For until this day the same veil remains unlifted in the reading of the Old Testament, because the veil is taken away in Christ.","Na lu bơngai Isơrael arăng kơ̆l đơ̆ng sơ̆ oei khơ̆ dang ei. Mưh lu sư đŏk lăng hla bơar tơdrong pơgơ̆p so, jơhngơ̆m đon lu sư dang lĕ kơ kơlŭk lum khăn yua kơ lu sư ưh kơ hlôh. Pôm lu bơngai mă gơnang kơ Kră Yang Yêsu đĕch gơh pơih lê̆ khăn noh wă khan lu sư hlôh."
"But even to this day, when Moses is read, a veil lies on their heart.","Tơpă, mă đơ̆ng sơ̆ khơ̆ dang ei rim kơ lu sư wă đŏk lăng dôm tơdrong Môis chih sơ̆, jơhngơ̆m đon lu sư dang lĕ kơ kơlŭk lum khăn."
"Nevertheless when one turns to the Lord, the veil is taken away.","Mă-lei gah lu bơngai mă gơnang kơ Kră Yang Yêsu Krist, jơhngơ̆m đon lu sư ưh pă thoi kơlŭk lum khăn boih."
"Now the Lord is the Spirit; and where the Spirit of the Lord is, there is liberty.","Kră Yang Yêsu kư̆m thoi Yang Bơhngol 'Lơ̆ng. Yang Bơhngol 'Lơ̆ng oei tơ yơ, tơ anih noh rơngei hiôk-hian."
"But we all, with unveiled face, beholding as in a mirror the glory of the Lord, are being transformed into the same image from glory to glory, just as by the Spirit of the Lord.","Đĭ rim lu bơ̆n bơngai lui pơih lê̆ boih khăn noh, na lu bơ̆n gơh 'bôh muh măt Kră Yang Yêsu rang hơdah, khŏm khŏm lu bơ̆n rai đunh rai hơdah thoi Sư. Tơdrong hơdah noh Sư boih pơchrang ăn kơ lu bơ̆n. Sư kư̆m thoi Yang Bơhngol 'Lơ̆ng mă ăn kơ bơ̆n arih."
"Therefore, since we have this ministry, as we have received mercy, we do not lose heart.","Nhôn jang tơdrong tih rŏ âu yua kơ 'Bok Kei-Dei mơnat đĕch. Thoi noh na nhôn wă jang ling-lang ưh kơ lê̆ ôh."
"But we have renounced the hidden things of shame, not walking in craftiness nor handling the word of God deceitfully, but by manifestation of the truth commending ourselves to every man’s conscience in the sight of God.","Nhôn jang ưh kơ đei ôn tơdrong kơnê̆ hrĕp thoi lu bơngai nai ôh. Nhôn ưh kơ hơlĕnh pơdăr thoi đe, nhôn ưh kơ ming tơplih nơ̆r 'Bok Kei-Dei pơma. Nhôn wă pơma kiơ, nhôn pơma hơdah hloi. Nhôn pơma tơpăt wă kơ đĭ-đăng bơngai băt kơ nhôn bơngai tơpăt 'bơ̆t anăp 'Bok Kei-Dei ling-lang."
"But even if our gospel is veiled, it is veiled to those who are perishing","Tơ̆ng tơdrong 'nao 'lơ̆ng nhôn bơtho ưh kơ mơ̆t tơ jơhngơ̆m đon đe, noh jơhngơ̆m đon lu bơngai mă oei kơlŭk lum khăn, lu bơngai mă wă hiong răm."
"whose minds the god of this age has blinded, who do not believe, lest the light of the gospel of the glory of Christ, who is the image of God, should shine on them.","Yŏng yang sơmăt pơgơ̆r tơ ala teh âu pơm kơ lu bơngai ưh kơ lui dang bơngai măt tol, wă kơ lu sư ưh kơ 'bôh tơdrong hơdah Yêsu Krist pơchrang kơ lu sư. Thoi noh na lu sư ưh kơ hlôh tơdrong 'nao 'lơ̆ng Yêsu Krist. Yêsu Krist boih hơbŏ thoi Kră Yang 'Bok Kei-Dei."
"For we do not preach ourselves, but Christ Jesus the Lord, and ourselves your bondservants for Jesus’ sake.","Ưh kơ sĭ nhôn bơtho pơang akâu nhôn kơdih ôh. Nhôn bơtho pơang kơ đe Yêsu Krist Kră Yang bơ̆n; gah nhôn bơngai đĭch đam iĕm yua kơ tơdrong jang Yêsu Krist."
"For it is the God who commanded light to shine out of darkness, who has shone in our hearts to give the light of the knowledge of the glory of God in the face of Jesus Christ.","Kơplah 'Bok Kei-Dei pơjing plĕnh teh sơ̆ Sư khan kơ măng mu athei đei hơdah na đei hloi. Na Sư kư̆m pơchrang tơdrong hơdah Sư tơ jơhngơ̆m đon nhôn, tơ muh măt Yêsu Krist, wă tơbăt kơ nhôn Sư Kră Yang 'Bok Kei-Dei mơsêh tơpă."
"But we have this treasure in earthen vessels, that the excellence of the power may be of God and not of us.","Tơdrong jang mă Sư pơjao kơ nhôn jang âu dang lĕ kơ tơmam hu, tơmam maih pơ'mêm tah lăm bô̆i teh mă 'bônh kơ pơchah. 'Bok Kei-Dei ăn kơ nhôn jang pran noh Sư wă kơ đe băt đơ̆ng Sư ăn, đơ̆ng 'Bok mă mơsêh mơyang, ưh kơ sĭ đơ̆ng nhôn kơdih ôh."
"We are hard-pressed on every side, yet not crushed; we are perplexed, but not in despair","Đĭ dôm tơdrong đe wă kơtĭt pơglơ̆k nhôn, mă-lei nhôn pơm huay huăi kơ glơ̆k; đĭ sơleng kơ đon boih, mă-lei nhôn khŏm adrin adrăi."
"persecuted, but not forsaken; struck down, but not destroyed","Đe pơm kơnê̆ pơmat nhôn, mă-lei 'Bok Kei-Dei ưh kơ lê̆ nhôn; đe teh tơpơ̆k nhôn, nhôn kư̆m huay kơ răm."
"always carrying about in the body the dying of the Lord Jesus, that the life of Jesus also may be manifested in our body.","Akâu nhôn chu iŏk tơdrong pơmat-tat, dang lôch thoi Yêsu sơ̆, noh dang akâu nhôn tơbăt kơ đe Yêsu oei arih."
"For we who live are always delivered to death for Jesus’ sake, that the life of Jesus also may be manifested in our mortal flesh.","Nhôn arih tơ ala teh âu, đe nŏng kơ wă pơlôch yua kơ nhôn jang tơdrong Yêsu, noh dang akâu nhôn tơbăt kơ đe Yêsu oei arih, mă khan nhôn kon bơngai lôch."
"So then death is working in us, but life in you.","Thoi noh boih tơdrong lôch, 'Bok Kei-Dei pơchĕp ăn kơ nhôn, tơdrong arih 'Bok Kei-Dei ăn kơ iĕm."
"And since we have the same spirit of faith, according to what is written, “I believed and therefore I spoke,” we also believe and therefore speak","Nhôn kư̆m đei đon lui thoi 'bok mă chih lăm sơ̆p hla bơar 'Bok Kei-Dei sơ̆ sư khan thoi âu: “Yua kơ inh lui boih, thoi noh na inh pơma.” Na nhôn kư̆m lei-lăi, yua kơ nhôn lui na nhôn pơma bơtho đe."
"knowing that He who raised up the Lord Jesus will also raise us up with Jesus, and will present us with you.","Nhôn băt kơ 'Bok Kei-Dei tơiung arih Yêsu Krist, Sư gô tơiung arih nhôn mơ̆n thoi Sư tơiung arih Yêsu Krist. Klaih kơ noh Sư gô anhăk nhôn hăm iĕm oei hơdai Sư."
"For all things are for your sakes, that grace, having spread through the many, may cause thanksgiving to abound to the glory of God.","Dôm tơdrong nhôn adrin jang wă pơyua iĕm păng wă kơ tơdrong 'Bok Kei-Dei 'mêm mơnat kơ kon bơngai rai jơ̆p teh, wă kơ kon bơngai bơnê hăm pơang anăn Sư rai lơ."
"Therefore we do not lose heart. Even though our outward man is perishing, yet the inward man is being renewed day by day.","Thoi noh nhôn wă jang ling-lang ưh kơ lê̆ ôh, mă khan sĕch akar nhôn rai hŏnh, mă-lei jơhngơ̆m nhôn lăm to dang lĕ kơ ming 'nao rim năr."
"For our light affliction, which is but for a moment, is working for us a far more exceeding and eternal weight of glory","Nhôn iŏk tơdrong pơmat-tat dang ei kư̆m bưh, sư hơiơch 'biơ̆, nhôn hăt kơ chă tơdrong arih ling-lang ning-mônh ei kăl hloh."
"while we do not look at the things which are seen, but at the things which are not seen. For the things which are seen are temporary, but the things which are not seen are eternal.","Tơdrong kiơ mă bơ̆n gơh 'bôh, nhôn ưh kơ tơchĕng ôh; nhôn tơchĕng kơ tơdrong mă bơ̆n ưh kơ gơh 'bôh, yua kơ dôm tơdrong măt bơ̆n gơh 'bôh sư hiong tôch, ưh kơ gơh oei ling-lang ôh. Pôm tơdrong măt bơ̆n ưh kơ gơh 'bôh đĕch, gơh oei ling-lang ưh kơ layơ tôch."
"For we know that if our earthly house, this tent, is destroyed, we have a building from God, a house not made with hands, eternal in the heavens.","Akâu bơ̆n tơ ala teh âu thoi lĕ kơ hnam oei. Tơ̆ng bơ̆n băt kơ hnam bơ̆n oei noh răm boih, bơ̆n gô đei hnam 'nao tơ plĕnh ti kơjăp hloh, ưh kơ layơ răm dơ̆ng. Hnam noh đơ̆ng tơ'ngla 'Bok Kei-Dei pơm kơ bơ̆n, ưh kơ sĭ đơ̆ng ti kon bơngai pơm ôh."
"For in this we groan, earnestly desiring to be clothed with our habitation which is from heaven","Nhôn oei đei akâu so, hmăng kơ dah plôh lê̆, 'maih jah đei akâu 'nao tơ plĕnh ti. Akâu 'nao thoi lĕ kơ bơ̆n hrŭk tơplih hơbĕn ao 'nao."
"if indeed, having been clothed, we shall not be found naked.","Thoi noh na nhôn 'maih jah hrŭk iŏk akâu 'nao ei. Ưh kơ sĭ nhôn kuă kơ đei akâu ôh."
