English, Bahnar
"In Him also we have obtained an inheritance, being predestined according to the purpose of Him who works all things according to the counsel of His will","'Bok Kei-Dei pơm tôm tơdrong kiơ̆ thoi Sư đêl pơkă lê̆ boih, na tơdrong Sư ăn Yêsu lôch tang bơ̆n, hăm rơih iŏk wă kơ bơ̆n jing kon Sư, noh Sư pơkă lê̆ đơ̆ng blŭng-a sơ̆ boih."
"that we who first trusted in Christ should be to the praise of His glory.","Sư pơm thoi noh, Sư wă kơ bơ̆n ư-ang tơdrong Sư 'mêm mơnat kơ bơ̆n tơpă, na mă nhôn bơngai Juđê lui kơ 'Bok Krist hơdrol kơ lu bơngai nai kư̆m thoi iĕm, iĕm thoi nhôn."
"In Him you also trusted, after you heard the word of truth, the gospel of your salvation; in whom also, having believed, you were sealed with the Holy Spirit of promise","Na sơ̆ lăp iĕm kơtơ̆ng đe bơtho tơdrong 'nao 'lơ̆ng Sư wă kơ iĕm klaih đơ̆ng tơdrong yoch, na iĕm lui hloi kơ tơdrong đe bơtho noh. 'Bơ̆t noh iĕm đei Yang Bơhngol 'Lơ̆ng 'Bok Kei-Dei jur oei păng iĕm kư̆m thoi 'Bok Kei-Dei pơkă khan wă ăn sơ̆, na iĕm mơn kơdih iĕm jing kon Sư păng pôm đon hăm Kon Sư Yêsu Krist."
"who is the guarantee of our inheritance until the redemption of the purchased possession, to the praise of His glory.","Dang ei yua kơ bơ̆n đei Yang Bơhngol 'Lơ̆ng Sư, na bơ̆n băt kơ ning-mônh bơ̆n gô đei tôm tơdrong đêl Sư pơkă khan wă ăn kơ bơ̆n, na bơnê kơ Sư tơpă."
"Therefore I also, after I heard of your faith in the Lord Jesus and your love for all the saints","Thoi noh boih na inh ling-lang krao khan bơnê kơ 'Bok Kei-Dei, yua kơ inh kơtơ̆ng đe khan iĕm oei lui kơ Kră Yang Yêsu kơjăp, hăm iĕm băt 'mêm mơnat kơ tơduă bôl buăl kon 'Bok Kei-Dei."
"do not cease to give thanks for you, making mention of you in my prayers","Thoi noh boih na inh ling-lang krao khan bơnê kơ 'Bok Kei-Dei, yua kơ inh kơtơ̆ng đe khan iĕm oei lui kơ Kră Yang Yêsu kơjăp, hăm iĕm băt 'mêm mơnat kơ tơduă bôl buăl kon 'Bok Kei-Dei."
"that the God of our Lord Jesus Christ, the Father of glory, may give to you the spirit of wisdom and revelation in the knowledge of Him","'Bok Kei-Dei 'Bă Yêsu Krist Yŏng bơ̆n, Sư 'Bă tơm kơ đĭ-đăng păng Sư Yang tih tơpă, na inh ưh kơ hiơt krao khan apinh Sư tơgŭm iĕm hơgei, hăm tơhlôh ăn kơ iĕm tôm tơdrong Sư."
"the eyes of your understanding being enlightened; that you may know what is the hope of His calling, what are the riches of the glory of His inheritance in the saints","Inh apinh Sư pơih jơhngơ̆m đon iĕm, wă kơ iĕm hlôh băt tôm tơdrong hiôk 'lơ̆ng, thoi Sư pơkă khan wă ăn kơ bơ̆n bơngai mă Sư krao ăn jing kon Sư."
"and what is the exceeding greatness of His power toward us who believe, according to the working of His mighty power","Păng wă kơ iĕm băt kơ Sư Kră Yang mơsêh tăp pang mơyang tăp dăr gơh tơgŭm lu bơ̆n bơngai lui kơ Sư"
"which He worked in Christ when He raised Him from the dead and seated Him at His right hand in the heavenly places","kư̆m thoi Sư gơh tơiung arih Yêsu đơ̆ng lôch atŏk tơ plĕnh oei gah 'ma kơ Sư"
"far above all principality and power and might and dominion, and every name that is named, not only in this age but also in that which is to come.","na ăn kơ Sư pơgơ̆r tôm lu 'bok pơgơ̆r, lu linh jang, lu yang nai, tôm kơ lu Sư pơgơ̆r mă pơgơ̆r dang ei, mă pơgơ̆r ning-mônh dah layơ tă Yêsu pơgơ̆r ngăl."
"And you He made alive, who were dead in trespasses and sins","Sơ̆ iĕm dang lôch yua kơ tơdrong yoch hăm dôm tơdrong kơnê̆ iĕm oei juăt kơ pơm."
"in which you once walked according to the course of this world, according to the prince of the power of the air, the spirit who now works in the sons of disobedience","Iĕm pơm kiơ̆ thoi lu bơngai tơ ala teh, hăm pơm kiơ̆ kơ yang Satan wă; yang Satan boih yŏng pơgơ̆r lu yang kơnê̆, sư boih pơgơ̆r lu bơngai mă ưh kơ chu 'Bok Kei-Dei."
"among whom also we all once conducted ourselves in the lusts of our flesh, fulfilling the desires of the flesh and of the mind, and were by nature children of wrath, just as the others.","Mă đĭ kơ nhôn bơngai Juđê kư̆m pơm thoi noh mơ̆n sơ̆. Nhôn kư̆m hưch hanh kơ tơdrong âu tơdrong to, pơm kiơ̆ kơ nhôn wă kơdih kơnê̆ dêh, trŏ kơ 'Bok Kei-Dei hil thoi lu bơngai nai tơpă."
"But God, who is rich in mercy, because of His great love with which He loved us","Mă-lei 'Bok Kei-Dei Sư oei 'mêm mơnat kơ bơ̆n tơpă"
"even when we were dead in trespasses, made us alive together with Christ (by grace you have been saved)","mă khan bơ̆n bơngai dang lôch yua kơ tơdrong yoch, mă-lei dang ei bơ̆n kư̆m dang Sư tơiung lu bơ̆n thoi Yêsu Krist boih. Bơ̆n gơh klaih đơ̆ng tơdrong yoch yua kơ Sư mơnat ăn."
"and raised us up together, and made us sit together in the heavenly places in Christ Jesus","Păng bơ̆n kư̆m dang 'Bok Kei-Dei atŏk tơ plĕnh hơdai hăm Yêsu Krist boih. Păng dang bơ̆n oei hơdai hăm Sư tơ plĕnh, yua kơ bơ̆n pôm đon pơgơ̆p hơdai hăm Yêsu Krist."
"that in the ages to come He might show the exceeding riches of His grace in His kindness toward us in Christ Jesus.","Thoi noh na Sư gô ăn kơ bơ̆n tôm tơdrong hiôk 'lơ̆ng khŏm khŏm truh tơ ning-mônh ưh kơ layơ tôch yua kơ Sư 'mêm mơnat kơ bơ̆n, na ăn kơ Yêsu Krist lôch tang bơ̆n."
"For by grace you have been saved through faith, and that not of yourselves; it is the gift of God","Bơ̆n klaih đơ̆ng tơdrong yoch oei hiôk hăm 'Bok Kei-Dei, yua kơ 'Bok Kei-Dei 'mêm mơnat kơ bơ̆n na Sư pơklaih, yua kơ bơ̆n lui păng gơnang kơ Yêsu tơpă na Sư mơnat. Ưh kơ sĭ bơ̆n gơh klaih kơdih ôh, mă-lei tơdrong noh Sư ăn đĕch."
"not of works, lest anyone should boast.","Yua kơ thoi noh na bơ̆n 'nĕ kơ pơang kơ đe khan bơ̆n kĕ kiơ̆ tôm tơdrong juăt na bơ̆n klaih."
"For we are His workmanship, created in Christ Jesus for good works, which God prepared beforehand that we should walk in them.","Tơdrong 'Bok Kei-Dei ăn kơ bơ̆n jing bơngai 'nao, yua kơ bơ̆n pôm đon hăm Yêsu Krist. Tơdrong bơ̆n jing bơngai 'nao noh Sư wă kơ bơ̆n pơm tôm tơdrong 'lơ̆ng tơpăt ngăl, na blŭng-a sơ̆ 'Bok Kei-Dei wă kơ bơ̆n pơm 'lơ̆ng ling-lang thoi noh."
"Therefore remember that you, once Gentiles in the flesh—who are called Uncircumcision by what is called the Circumcision made in the flesh by hands","Lu iĕm adrĕch adrung bơngai nai păng ưh kơ băt kiơ̆ tơdrong 'Bok Kei-Dei; na lu bơngai Juđê nhôn pơjăm iĕm khan bơngai ưh kơ băt kăt tơdra akar, mă-lei tơdrong lu nhôn kăt tơdra akar noh kư̆m ưh kơ yua kiơ ôh, yua kơ ti pơm tơ 'ngoaih đĕch."
"that at that time you were without Christ, being aliens from the commonwealth of Israel and strangers from the covenants of promise, having no hope and without God in the world.","Sơ̆ iĕm ưh tam mă đei 'Bok Krist, iĕm ưh tam mă jing kon 'Bok Kei-Dei thoi lu bơngai Juđê. Dôm tơdrong 'Bok Kei-Dei pơkă wă tơgŭm lu bơngai Juđê, iĕm kư̆m ưh kơ đei. Iĕm ưh kơ đei bu wă tơgŭm. Iĕm ưh kơ băt kơ 'Bok Kei-Dei Sư thoi yơ."
"But now in Christ Jesus you who once were far off have been brought near by the blood of Christ.","Mă-lei mă khan iĕm ataih đơ̆ng 'Bok Kei-Dei dang noh sơ̆, dang ei truh tơ Sư boih, yua kơ Yêsu Krist lôch tuh pham tang iĕm tơ 'long pơglang, pơm kơ iĕm jing minh jơhngơ̆m minh đon hăm Sư."
"For He Himself is our peace, who has made both one, and has broken down the middle wall of separation","Sơ̆ lu bơngai Juđê hăm lu bơngai nai areh dih băl tơpă. Mă-lei Yêsu Krist pơm 'long sơlam kơ bơ̆n, ăn kơ bơ̆n jing hiôk dih băl, ưh pă đei kiơ pĕng tŏk-bŏk bơ̆n dơ̆ng."
"having abolished in His flesh the enmity, that is, the law of commandments contained in ordinances, so as to create in Himself one new man from the two, thus making peace","Yua kơ akâu Sư kơdih lôch tang đĭ-đăng kơ bơ̆n, mă bơngai Juđê, mă bơngai nai, na tơdrong juăt sơ̆ mă pơm kơ bơ̆n tơklah băl, dang ei ưh pă kăl kơ tơdrong juăt 'noh dơ̆ng boih; yua kơ tơdrong juăt 'noh sơ̆ pơm kơ bơ̆n tơklah băl jing 'bar khŭl. 'Bar khŭl 'noh sơ̆ dang ei pơm jing minh ưh pă areh băl boih"
"and that He might reconcile them both to God in one body through the cross, thereby putting to death the enmity.","yua kơ Sư lôch tang bơ̆n tơ 'long pơglang ăn đĭ-đăng kơ bơ̆n mă bơngai Juđê, mă bơngai nai gơh hiôk hăm 'Bok Kei-Dei boih. Bơ̆n dang minh akâu đĕch ưh pă layơ wă tơklah băl dơ̆ng."
"And He came and preached peace to you who were afar off and to those who were near.","Yêsu Krist jur bơtho tơdrong hiôk-hian kơ lu iĕm bơngai nai mă ataih kơ Sư sơ̆; lu bơngai Juđê mă ưh kơ ataih kơ Sư, Sư kư̆m bơtho mơ̆n."
"For through Him we both have access by one Spirit to the Father.","Yua kơ Sư boih na đĭ-đăng kơ bơ̆n mă bơngai Juđê, mă bơngai nai băt gơnang kơ Yang Bơhngol 'Lơ̆ng anhăk ba bơ̆n truh tơ 'Bă bơ̆n 'Bok Kei-Dei."
"Now, therefore, you are no longer strangers and foreigners, but fellow citizens with the saints and members of the household of God","Thoi noh nhôn lăng iĕm dang ei ưh pă thoi tơmoi nai boih, nhôn lăng iĕm thoi 'nhŏng oh pôm pơlei pơla, yua kơ bơ̆n jing kon 'Bok Kei-Dei ngăl boih."
"having been built on the foundation of the apostles and prophets, Jesus Christ Himself being the chief cornerstone","Bơ̆n thoi đe pơtăm keh minh pôm hnam. Lu jơ̆ng 'bang Yêsu hăm lu bơngai pơtruh nơ̆r 'Bok Kei-Dei lu sư thoi lu jrăng pơtăm tŏk-bŏk, na Yêsu Sư thoi jrăng mum."
"in whom the whole building, being fitted together, grows into a holy temple in the Lord","Đĭ dôm lu 'long hnam noh pơ̆ng pơlăp tơ jrăng mum noh bruơ̆ng keh minh pôm hnam tih rŏ, pơyơ̆r kơ 'Bok Kei-Dei."
"in whom you also are being built together for a dwelling place of God in the Spirit.","Lu iĕm kư̆m dang 'long hnam pơ̆ng pơlăp tơ jrăng mum noh mơ̆n. Đĭ-đăng kơ iĕm hăm lu 'nhŏng oh lu bơngai lui nai dang pơm keh minh pôm hnam 'Bok Kei-Dei ăn kơ Yang Bơhngol 'Lơ̆ng oei."
"For this reason I, Paul, the prisoner of Christ Jesus for you Gentiles","Yua kơ thoi noh na inh Pôl oei krao khan tơgŭm iĕm ling-lang. Inh oei lăm hnam phak noh yua kơ inh jang tơdrong Yêsu Krist bơtho tơgŭm iĕm bơngai khŭl nai."
"if indeed you have heard of the dispensation of the grace of God which was given to me for you","Iĕm băt boih 'Bok Kei-Dei pơjao kơ inh jang tơdrong Sư noh, wă kơ inh gơh tơgŭm iĕm."
"how that by revelation He made known to me the mystery (as I have briefly written already","Sư tơbăt ăn kơ inh tơdrong mă đe ưh tam mă băt đơ̆ng sơ̆, tơdrong mă inh chih roi tơ kơpal 'noh hei."
"by which, when you read, you may understand my knowledge in the mystery of Christ)","Iĕm đŏk lăng boih na iĕm băt hloi kơ inh hlôh tôm tơdrong Yêsu Krist."
"which in other ages was not made known to the sons of men, as it has now been revealed by the Spirit to His holy apostles and prophets","Adrol sơ̆ 'Bok Kei-Dei ưh tam mă tơbăt ăn kơ đe ôh tơdrong noh. Mă-lei dang ei Yang Bơhngol 'Lơ̆ng tơbăt ăn kơ lu jơ̆ng 'bang Yêsu hăm lu bơngai pơtruh nơ̆r Sư boih."
"that the Gentiles should be fellow heirs, of the same body, and partakers of His promise in Christ through the gospel","Tơdrong 'noh lĕch đơ̆ng tơdrong 'nao 'lơ̆ng Yêsu Krist, na lu iĕm bơngai khŭl nai dang ei kư̆m hơdai đei tơdrong hiôk jơnap noh. Tơdrong hiôk jơnap noh sơ̆ Sư khan wă ăn kơ lu bơngai Juđê nhôn mă dang ei đei truh tơ iĕm boih; bơ̆n dang 'nhŏng oh minh sĕch minh akar. Iĕm klaih đơ̆ng tơdrong yoch oei hiôk jơnap hăm 'Bok Kei-Dei kư̆m thoi 'Bok Kei-Dei ăn kơ lu nhôn mơ̆n."
"of which I became a minister according to the gift of the grace of God given to me by the effective working of His power.","'Bok Kei-Dei wă kơ inh roi tơbăt kơ đe tơdrong 'nao 'lơ̆ng noh, na Sư ăn kơ inh jơhngơ̆m pran wă kơ inh kĕ păng gơh jang tơdrong 'noh ling-lang. Sư pơjao kơ inh tơdrong jang noh yua kơ Sư mơnat."
"To me, who am less than the least of all the saints, this grace was given, that I should preach among the Gentiles the unsearchable riches of Christ","Inh âu bơngai iĕ hloh kơ đĭ-đăng lu kon 'Bok Kei-Dei nai. Mă-lei Sư pơjao kơ inh tơdrong bơtho, wă kơ inh năm bơtho lu bơngai khŭl nai mă ưh kơ trŏ kơ bơngai khŭl Juđê, wă kơ lu sư băt kơnăl kơ tơdrong hiôk jơnap Yêsu Krist ăn kơ bơ̆n thoi yơ. Tơdrong hiôk jơnap noh hiôk tơpă ưh pă băt dang yơ."
"and to make all see what is the fellowship of the mystery, which from the beginning of the ages has been hidden in God who created all things through Jesus Christ","Dôm tơdrong Sư wă tơgŭm bơ̆n Sư tơbăt ăn kơ inh, wă kơ inh năm tơbăt ăn kơ đĭ-đăng bơngai. 'Bok Kei-Dei Yang mă pơjing tôm tơdrong Sư wă tơgŭm bơ̆n tơpă tơdrong noh, mă ưh tam mă tơbăt ăn kơ đe đơ̆ng sơ̆."
"to the intent that now the manifold wisdom of God might be made known by the church to the principalities and powers in the heavenly places","Mă dang ei Sư ăn kơ lu bơngai lui kơ Kon Sư tơbăt ăn kơ lu yŏng pơgơ̆r lu linh jang, tơbăt ăn kơ lu yŏng pơgơ̆r oei tơ kơpal plĕnh wă kơ lu sư băt kơ tơdrong tơchĕng 'Bok Kei-Dei hơgei tơpă wă tơgŭm kon bơngai."
"according to the eternal purpose which He accomplished in Christ Jesus our Lord","Dôm tơdrong Sư wă tơgŭm bơ̆n Sư tơchĕng đơ̆ng blŭng-a sơ̆ boih, na dang ei 'blep kơ Kon Sư Kră Yang bơ̆n Yêsu Krist jur tơgŭm lu bơ̆n thoi noh tơpă."
"in whom we have boldness and access with confidence through faith in Him.","Yua kơ bơ̆n lui kơ Yêsu boih, na bơ̆n băt kơ pôm đon hăm Sư, bơ̆n gơh tŏk truh tơ 'Bok Kei-Dei huay pă hli kơ Sư boih."
"Therefore I ask that you do not lose heart at my tribulations for you, which is your glory.","Thoi noh na inh apinh iĕm 'nĕ kơ sơ'ngon kơ tơdrong inh pơmat yua kơ iĕm. Inh oei tơ lăm hnam phak kư̆m bưh mơ̆n yua kơ inh wă adrin bơtho tơgŭm iĕm; na iĕm athei hiôk bĕ."
"For this reason I bow my knees to the Father of our Lord Jesus Christ","Yua kơ thoi noh na inh sơtơ̆p kŭl-tăng krao khan kơ 'Bă tơm bơ̆n 'Bok Kei-Dei"
"from whom the whole family in heaven and earth is named","yua kơ Sư 'Bă kơ đĭ-đăng plĕnh teh."
"that He would grant you, according to the riches of His glory, to be strengthened with might through His Spirit in the inner man","Sư đei tôm tĕch tơdrong na inh apinh Sư ăn kơ iĕm Yang Bơhngol 'Lơ̆ng Sư oei hơdai hăm iĕm wă kơ iĕm đei jơhngơ̆m pran."
"that Christ may dwell in your hearts through faith; that you, being rooted and grounded in love","Păng inh kư̆m apinh Yêsu Krist mơ̆t oei lăm jơhngơ̆m iĕm yua kơ iĕm lui kơ Sư. Păng inh apinh Sư ăn kơ iĕm đei đon 'mêm mơnat kơ bôl buăl lăm tôm tơdrong"
"may be able to comprehend with all the saints what is the width and length and depth and height","păng ăn kơ iĕm hlôh băt tơdrong Yêsu Krist 'mêm kơeng kơ bơ̆n tih-tin sư dang yơ, jrŭ să sư dang yơ, kư̆m thoi Sư tơbăt ăn kơ đĭ-đăng lu kon 'Bok Kei-Dei nai."
"to know the love of Christ which passes knowledge; that you may be filled with all the fullness of God.","Inh apinh Sư ăn kơ iĕm băt kơ Yêsu 'mêm kơ bơ̆n tih tơpă, mă ưh kơ băt tih dang yơ, jrŭ să sư dang yơ. Păng inh kư̆m apinh 'Bok Kei-Dei oei lăm jơhngơ̆m rim 'nu kơ lu iĕm."
"Now to Him who is able to do exceedingly abundantly above all that we ask or think, according to the power that works in us","Bơnê kơ 'Bok Kei-Dei Kră Yang mơsêh tăp pang mơyang tăp dăr tơgŭm bơ̆n lơ hloh kơ đêl bơ̆n apinh, lơ hloh kơ đêl đon bơ̆n tơchĕng."
"to Him be glory in the church by Christ Jesus to all generations, forever and ever. Amen.","Na bĕ đĭ-đăng kơ lu bơ̆n kon Sư ư-ang anăn Sư, kư̆m thoi Yêsu Krist ư-ang anăn Sư, ling-lang khŏm khŏm ưh kơ layơ tôch. A-men."
"I, therefore, the prisoner of the Lord, beseech you to walk worthy of the calling with which you were called","Inh bơngai oei tơ lăm hnam phak yua kơ inh wă adrin jang tơdrong Kră Yang Yêsu Krist. Mă tôm tơdrong inh wă kơ iĕm ngôi mă 'lơ̆ng ngôi mă tơpăt, yua kơ 'Bok Kei-Dei rơih iŏk iĕm boih ăn kơ iĕm jing kon Sư, hăm ăn kơ iĕm dôm tơdrong mă inh 'nao roi kơ iĕm 'noh hei, na iĕm athei adrin pơm mă 'lơ̆ng pơm mă tơpăt tơpă."
"with all lowliness and gentleness, with longsuffering, bearing with one another in love","Inh wă kơ iĕm gơh găt thoi lu bơngai dim, băt 'mêm kơ bôl buăl, pơma dơnuh dih băl mă hiôk, pơlung dih băl mă 'lơ̆ng."
"endeavoring to keep the unity of the Spirit in the bond of peace.","Iĕm athei adrin oei hiôk hơdai hăm bôl buăl, yua kơ Yang Bơhngol 'Lơ̆ng ăn kơ bơ̆n jing minh jơhngơ̆m minh đon rim 'nu kơ bơ̆n lei-lăi ngăl."
"There is one body and one Spirit, just as you were called in one hope of your calling","Đĭ-đăng kơ bơ̆n jing minh jơhngơ̆m minh đon yua kơ bơ̆n đei minh 'nu Yang Bơhngol 'Lơ̆ng oei lăm jơhngơ̆m lu bơ̆n. Na 'Bok Kei-Dei ăn kơ bơ̆n minh tơdrong chang gô kư̆m lei-lăi mơ̆n."
"one Lord, one faith, one baptism","Bơ̆n kư̆m đei lăp minh 'nu Yŏng Tơ'ngla đĕch, na minh tơdrong lui bơ̆n, lui lei-lăi ngăl. Tơdrong bơ̆n iŏk 'batem kư̆m lei-lăi mơ̆n."
"one God and Father of all, who is above all, and through all, and in you all.","Kră Yang bơ̆n kư̆m lăp minh 'nu 'Bok Kei-Dei đĕch, Sư 'Bă tơm kơ đĭ-đăng. Sư boih tih hloh, Sư pơgơ̆r đĭ-đăng kơ bơ̆n, tơgŭm đĭ-đăng kơ bơ̆n, oei hơdai đĭ-đăng kơ bơ̆n."
"But to each one of us grace was given according to the measure of Christ’s gift.","Đơ̆ng năr bơ̆n pơtơm lui lăp pôm tơdrong hơgei đĕch Yêsu ăn kơ bơ̆n phara."
"Therefore He says: “When He ascended on high, He led captivity captive, And gave gifts to men.”","Tơdrong 'noh kư̆m thoi đe chih khan lê̆ tơ lăm sơ̆p hla bơar 'Bok Kei-Dei sơ̆ thoi âu: “Lăp Sư tŏk tơ plĕnh ti Sư anhăk ba lơ lu bơngai bơnă mă đêl ayăt kơ Sư, păng Sư asong tơmam ăn kơ dôm lu bơngai mă Sư 'mêm.”"
"(Now this, “He ascended”—what does it mean but that He also first descended into the lower parts of the earth?","Bơ̆n băt kơ Sư tŏk tơ plĕnh boih, bơ̆n kư̆m băt mơ̆n Sư jur sơ̆ truh tơ dêh atâu sŭng, wă khan adrol kơ Sư tŏk tơ plĕnh."
"He who descended is also the One who ascended far above all the heavens, that He might fill all things.)","Sư jur tơ noh boih, Sư kư̆m tŏk tơ kơpal kơ plĕnh, wă khan Sư pơgơ̆r jơ̆p-jang kơ plĕnh teh jơ̆p-jang kơ anih."
"And He Himself gave some to be apostles, some prophets, some evangelists, and some pastors and teachers","Na jô̆ gah tơdrong Sư asong kơ lu bơngai mă Sư 'mêm, Sư asong ăn tơdrong jang Sư, mơ'nah pơm jơ̆ng 'bang Sư, mơ'nah chă pơtruh nơ̆r Sư, mơ'nah pơm 'bok bơtho năm chă bơtho đe, mơ'nah pơm 'bok bơtho wei-lăng lu bơngai lui kơtă pơlei."
"for the equipping of the saints for the work of ministry, for the edifying of the body of Christ","Sư chă asong đe thoi noh Sư wă kơ lu bơngai jang noh tơgŭm đĭ-đăng lu kon 'Bok Kei-Dei lui kơjăp gơh jang tơdrong 'Bok Kei-Dei. Thoi noh na đĭ-đăng lu kon 'Bok Kei-Dei jing pôm đon hăm Yêsu Krist rai đunh rai wơ̆."
"till we all come to the unity of the faith and of the knowledge of the Son of God, to a perfect man, to the measure of the stature of the fullness of Christ","Đĭ-đăng kơ bơ̆n jing pôm đon yua kơ minh tơdrong lui băt kơdih kơdih tơdrong Yêsu Kon 'Bok Kei-Dei, na bơ̆n gô jing bơngai wơ̆ tôch tơ̆l thoi Yêsu."
"that we should no longer be children, tossed to and fro and carried about with every wind of doctrine, by the trickery of men, in the cunning craftiness of deceitful plotting","Thoi noh na bơ̆n ưh pă gơh kiơ̆ thoi lu bơngai hơ'lơ̆p lui kơ đe bơtho tơdrong kư̆ kă boih, pơtih gia đe hơlĕnh kơ bơ̆n, dah pơhlŭ bơ̆n, wă kơ bơ̆n hơwơ̆l jing jrok kư̆ kă."
"but, speaking the truth in love, may grow up in all things into Him who is the head—Christ","Yua kơ thoi noh na bơ̆n athei pơma tơpăt ngăl ling-lang, athei đei đon băt 'mêm mơnat kơ bôl buăl, na rai đunh rai wơ̆ lăm tôm tơdrong, wă kơ bơ̆n jing pôm đon hăm Yêsu Krist. Yêsu Krist Sư pơm tơm kơ bơ̆n thoi lĕ kơ kơ̆l"
"from whom the whole body, joined and knit together by what every joint supplies, according to the effective working by which every part does its share, causes growth of the body for the edifying of itself in love.","na lu bơ̆n thoi lĕ kơ akâu hăm jơ̆ng ti Sư. Yua kơ Sư na đĭ kơ lơ̆m trôm akâu bơ̆n jing pơgơ̆p băl, na mưh akâu bơ̆n sư wă jang na sư jang hrơ̆p hơdai hloi. Na lơ̆m trôm akâu bơ̆n rai đunh rai wơ̆ băt 'mêm mơnat dih băl."
"This I say, therefore, and testify in the Lord, that you should no longer walk as the rest of the Gentiles walk, in the futility of their mind","Âu inh wă bơtho kơ lu iĕm tơdrong 'Bok Kei-Dei, wă kơ iĕm mơ̆ng inh păng pơm kiơ̆ kơ nơ̆r inh pơma. Lu iĕm 'nĕ pă pơm thoi lu buăl iĕm mă ưh kơ lui. Lu sư tơchĕng kư̆ kă"
"having their understanding darkened, being alienated from the life of God, because of the ignorance that is in them, because of the blindness of their heart","đon lu sư ưh kơ hlôh. Lu sư ataih đơ̆ng tơdrong arih 'Bok Kei-Dei ăn kơ lu iĕm, yua kơ lu sư kơtul jing arăng kơ̆l."
"who, being past feeling, have given themselves over to lewdness, to work all uncleanness with greediness.","Lu bơngai yoch noh, lu sư ưh kơ băt kơ mơlâu. Lu sư pơm kiơ̆ kơ jơhngơ̆m lu sư wă đĕch. Lu sư pơm lơ tơdrong kơnê̆ 'mê̆-'mach."
"But you have not so learned Christ","Lu iĕm pơhrăm iŏk tơdrong 'Bok Krist ưh kơ thoi tơdrong lu bơngai 'noh ôh."
"if indeed you have heard Him and have been taught by Him, as the truth is in Jesus","Tơpă đe bơtho iĕm tơdrong Yêsu; dah iĕm lui kơ Yêsu, đe tơbăt kơ iĕm tơdrong Sư."
"that you put off, concerning your former conduct, the old man which grows corrupt according to the deceitful lusts","Iĕm athei lê̆ tơdrong so, tơdrong mă iĕm juăt kơ pơm sơ̆. Pơm thoi noh sơ̆ rai đunh rai răm yua kơ 'maih pơm lơ tơdrong kơnê̆."
"and be renewed in the spirit of your mind","Thoi noh na iĕm athei tơplih jơhngơ̆m đon 'nao"
