English, Bahnar
"For you yourselves know, brethren, that our coming to you was not in vain.","Ơ 'nhŏng oh, iĕm kư̆m băt mơ̆n nhôn năm tơ iĕm ki đei yua kơ lu iĕm tơpă."
"But even after we had suffered before and were spitefully treated at Philippi, as you know, we were bold in our God to speak to you the gospel of God in much conflict.","Âu dơ̆ng, iĕm kư̆m băt hơdrol kơ nhôn truh tơ iĕm, đei bơngai tơ Pơlei Philip hil areh kơ nhôn, teh hloi nhôn, tah hloi nhôn tơ hnam phak. Lăp nhôn truh tơ Pơlei Têsalônik iĕm boih đe kư̆m wă hil areh kơ nhôn tơpă mơ̆n, mă-lei 'Bă tơm bơ̆n 'Bok Kei-Dei ăn kơ nhôn jơhngơ̆m nuih kơtang pran bơtho ăn kơ iĕm tơdrong 'nao 'lơ̆ng Sư."
"For our exhortation did not come from error or uncleanness, nor was it in deceit.","Nhôn bơtho iĕm ưh kơ sĭ bơtho tơdrong mă ưh kơ sĭt ôh. Nhôn bơtho tơdrong sĭt tơpă. Nhôn năm tơ iĕm nhôn ưh kơ pơm kư̆ kă ôh. Nhôn ưh kơ wă chă tơdrong hơlĕnh kơ iĕm ôh."
"But as we have been approved by God to be entrusted with the gospel, even so we speak, not as pleasing men, but God who tests our hearts.","Sơ̆ 'Bok Kei-Dei pơlong nhôn, na ăn kơ nhôn bơtho tơdrong 'nao 'lơ̆ng Sư. Yua kơ thoi noh na nhôn bơtho iĕm. Nhôn bơtho tơdrong Sư, ưh kơ sĭ wă kơ kon bơngai lăp đon kơ nhôn ôh. Nhôn wă kơ 'Bok Kei-Dei lăp đon kơ nhôn. Nhôn bơtho tơdrong Sư, ưh kơ sĭ thoi kon bơngai tơchĕng 'maih ôh, nhôn bơtho kiơ̆ thoi 'Bok Kei-Dei wă. 'Bok Kei-Dei pơlong lăng nhôn ling-lang wă băt kơ nhôn pơm trŏ dah ưh."
"For neither at any time did we use flattering words, as you know, nor a cloak for covetousness—God is witness.","Iĕm kư̆m băt mơ̆n nhôn năm tơ iĕm ki nhôn bơtho kiơ̆ tơdrong tơpăt. Nhôn năm tơ iĕm ưh kơ sĭ nhôn wă pơlung iŏk jên iĕm ôh. 'Bok Kei-Dei kư̆m băt kơ nhôn ưh kơ pơm thoi noh mơ̆n. Nhôn năm tơ iĕm wă bơtho iĕm tơdrong 'nao 'lơ̆ng Sư đĕch."
"Nor did we seek glory from men, either from you or from others, when we might have made demands as apostles of Christ.","Nhôn bơtho iĕm ki ưh kơ sĭ nhôn wă kơ iĕm dah đe nai ư-ang kơ nhôn hơgei ôh. Mưh nhôn wă, pôm tơdrong sŏng sa đĕch iĕm gơh mơnat ăn kơ nhôn yua kơ nhôn jơ̆ng 'bang Yêsu Krist, mă-lei nhôn ưh kơ wă kơ iĕm mơnat ăn kơ nhôn tơmam sa ôh."
"But we were gentle among you, just as a nursing mother cherishes her own children.","Hơtai nhôn oei păng iĕm ki, nhôn 'mêm kơeng kơ iĕm tơpă thoi lĕ bơ̆n 'mêm kơeng kơ kon nge bơ̆n 'nao tơpŭ."
"So, affectionately longing for you, we were well pleased to impart to you not only the gospel of God, but also our own lives, because you had become dear to us.","Nhôn mơnat kơ iĕm na nhôn bơtho ăn kơ iĕm tơdrong 'nao 'lơ̆ng đơ̆ng 'Bok Kei-Dei. Ưh kơ sĭ nhôn wă bơtho đĕch ôh, nhôn mơnat kơ iĕm hăm đĭ jơhngơ̆m nhôn wă lôch tơpă."
"For you remember, brethren, our labor and toil; for laboring night and day, that we might not be a burden to any of you, we preached to you the gospel of God.","Ơ 'nhŏng oh, iĕm hăm băt tơchĕng tơdrong nhôn bơ̆jang gleh tơpă dah ưh? Nhôn bơ̆jang bơtho rah păng jang rah păng ti 'me akâu nhôn kơdih, nhôn wă kơ iĕm huay mơnat kơ nhôn tơmam sa lăm nhôn bơtho iĕm tơdrong 'nao 'lơ̆ng 'Bok Kei-Dei ki."
"You are witnesses, and God also, how devoutly and justly and blamelessly we behaved ourselves among you who believe","Hơtai ki iĕm kư̆m 'bôh dôm tơdrong nhôn pơm 'lơ̆ng tơpăt kơ lu iĕm bơngai lui kơ Yêsu. Nhôn ưh kơ pơm kơnê̆ ôh. 'Bok Kei-Dei Sư kư̆m 'bôh thoi noh mơ̆n."
"as you know how we exhorted, and comforted, and charged every one of you, as a father does his own children","Nhôn mơnat đĭ-đăng kơ lu iĕm kư̆m dang 'bă bơ̆n kơdih mơnat kơ bơ̆n mơ̆n."
"that you would walk worthy of God who calls you into His own kingdom and glory.","Thoi noh na nhôn pơlung iĕm wă kơ iĕm pơm kiơ̆ kơ 'Bok Kei-Dei wă. 'Bok Kei-Dei iŏk iĕm wă ăn kơ iĕm mơ̆t tơ dêh char 'lơ̆ng rŏ Sư ning-mônh."
"For this reason we also thank God without ceasing, because when you received the word of God which you heard from us, you welcomed it not as the word of men, but as it is in truth, the word of God, which also effectively works in you who believe.","Nhôn bơnê kơ 'Bok Kei-Dei yua kơ iĕm mơ̆ng nhôn bơtho tơdrong Sư na iĕm kơnăl kơ tơdrong 'Bok Kei-Dei tơpă, iĕm lui hloi. Iĕm ưh kơ đei tơchĕng khan nhôn bơtho tơdrong kon bơngai đĕch ôh. Nơ̆r 'Bok Kei-Dei boih ăn kơ bơngai bơ̆n lui kơ Sư, hăm ăn jơhngơ̆m bơ̆n pran kơtang jang kơ Sư."
"For you, brethren, became imitators of the churches of God which are in Judea in Christ Jesus. For you also suffered the same things from your own countrymen, just as they did from the Judeans","Ơ 'nhŏng oh, đe pơm kơnê̆ kơ iĕm kư̆m thoi đe pơm kơnê̆ kơ lu bơngai lui kơ 'Bok Kei-Dei hăm Kon Sư Yêsu Krist tơ dêh char Juđê sơ̆. Lu bơngai khŭl iĕm pơm kơnê̆ tơduă khŭl iĕm kư̆m thoi lu bơngai Juđê pơm kơnê̆ tơduă khŭl lu sư sơ̆ kơ lu bơngai lui kơ Yêsu mơ̆n."
"who killed both the Lord Jesus and their own prophets, and have persecuted us; and they do not please God and are contrary to all men","Lu bơngai Juđê pơlôch Kră Yang Yêsu Krist păng pơlôch lu 'bok khan lê̆ hơdrol, wă khan lu 'bok mă pơtruh nơ̆r 'Bok Kei-Dei sơ̆. Lu sư kư̆m pơm kơnê̆ kơ bơ̆n mơ̆n. Lu sư areh kơ kon bơngai ling-lang. Lu sư pơm thoi noh 'Bok Kei-Dei ưh kơ lăp đon kơ lu sư ôh."
"forbidding us to speak to the Gentiles that they may be saved, so as always to fill up the measure of their sins; but wrath has come upon them to the uttermost.","Lu bơngai Juđê găn nhôn bơtho tơdrong 'Bok Kei-Dei kơ bơngai ưh kơ khŭl lu sư. Mă-lei nhôn oei bơtho mơ̆n. Lu sư ưh kơ wă bơngai khŭl nai thoi iĕm klaih đơ̆ng tơdrong yoch. Lu sư pơm thoi noh lu sư yoch tơpă hloi. Lu sư ling-lang pơm yoch thoi noh. Ning-mônh 'Bok Kei-Dei gô phak lu sư tơpă."
"But we, brethren, having been taken away from you for a short time in presence, not in heart, endeavored more eagerly to see your face with great desire.","Ơ 'nhŏng oh, iĕm kư̆m băt hơtai nhôn jăk đơ̆ng iĕm truh dang ei tam mă đunh mơ̆n, mă-lei lu nhôn rơnguơ̆ dêh kơ lu iĕm. Na nhôn wă khŏm năm tơ iĕm dơ̆ng."
"Therefore we wanted to come to you—even I, Paul, time and again—but Satan hindered us.","Anăn inh Pôl lơ 'măng boih wă năm ră tơ iĕm, mă-lei yang Satan nŏng kơ pơgăn kuă ăn inh năm."
"For what is our hope, or joy, or crown of rejoicing? Is it not even you in the presence of our Lord Jesus Christ at His coming?","Nhôn 'mêm kơ iĕm tơpă; ning-mônh lăp Kră Yang bơ̆n Yêsu Krist jur tơ ala teh dơ̆ng, nhôn chơt hiôk tơpă, yua kơ iĕm lui kơ Yêsu đơ̆ng lu nhôn bơtho iĕm ki. Na nhôn băt kơ Sư lăp đon kơ tơdrong jang nhôn."
"For you are our glory and joy.","Yua kơ iĕm boih na nhôn chơt hiôk tơpă."
"Therefore, when we could no longer endure it, we thought it good to be left in Athens alone","Yua kơ thoi noh na nhi Timôthê rơnguơ̆ dêh kơ iĕm na nhi tơklah dih băl. Inh oei kơdrô̆ inh tơ Pơlei Aten. Timôthê năm ngôi tơ iĕm. Timôthê oh bơ̆n, sư jang tơdrong 'Bok Kei-Dei bơtho tơdrong 'nao 'lơ̆ng Yêsu Krist. Na inh wơh sư năm bơtho khan kơ iĕm, wă kơ lu iĕm lui kơjăp."
"and sent Timothy, our brother and minister of God, and our fellow laborer in the gospel of Christ, to establish you and encourage you concerning your faith","Yua kơ thoi noh na nhi Timôthê rơnguơ̆ dêh kơ iĕm na nhi tơklah dih băl. Inh oei kơdrô̆ inh tơ Pơlei Aten. Timôthê năm ngôi tơ iĕm. Timôthê oh bơ̆n, sư jang tơdrong 'Bok Kei-Dei bơtho tơdrong 'nao 'lơ̆ng Yêsu Krist. Na inh wơh sư năm bơtho khan kơ iĕm, wă kơ lu iĕm lui kơjăp."
"that no one should be shaken by these afflictions; for you yourselves know that we are appointed to this.","Iĕm đei tơdrong gleh pơmat-tat đe areh kơ iĕm, na kơplah noh ki inh wơh Timôthê năm bơtho iĕm, wă kơ iĕm huay kơ achăng lê̆ tơdrong lui bơ̆n. Iĕm băt boih dôm lu bơ̆n bơngai lui gô đei tơdrong pơmat-tat đe areh kơ bơ̆n."
"For, in fact, we told you before when we were with you that we would suffer tribulation, just as it happened, and you know.","Hơtai nhôn oei păng iĕm ki, nhôn khan boih kơ iĕm hơdrol, nhôn khan: Bơ̆n gô đei tơdrong pơmat-tat đe areh kơ bơ̆n. Na 'blep tơpă hloi đe areh kơ iĕm dang ei."
"For this reason, when I could no longer endure it, I sent to know your faith, lest by some means the tempter had tempted you, and our labor might be in vain.","Yua kơ iĕm đei tơdrong đe areh kơ iĕm tơpă, na inh pă kĕ ĕnh, na wơh Timôthê năm tơ iĕm ki, wă kơ sư jet iĕm, wă kơ băt iĕm oei lui kơjăp kơ Kră Yang Yêsu dah ưh. Inh hli dêh kơ yang Satan pơhlŭ iĕm achăng lê̆ tơdrong lui bơ̆n. Yua kơ đêl nhôn mah bơtho gleh tơpă tă ưh kơ yua kiơ, inh 'mêm dêh."
"But now that Timothy has come to us from you, and brought us good news of your faith and love, and that you always have good remembrance of us, greatly desiring to see us, as we also to see you","Na dang ei Timôthê đơ̆ng iĕm brŏk tơ nhôn boih, sư roi kơ nhôn tơdrong iĕm oei lui kơjăp, băt 'mêm kơ 'Bok Kei-Dei hăm bôl buăl. Thoi noh na nhôn chhơp kơ jơhngơ̆m păng 'nă hal dêh. Sư roi kơ nhôn tơdrong iĕm 'mêm mơnat rơnguơ̆ kơ nhôn păng wă kơ tơ'bơ̆p nhôn dơ̆ng. 'Noh kư̆m lei-lăi thoi nhôn wă kơ tơ'bơ̆p iĕm dơ̆ng mơ̆n."
"therefore, brethren, in all our affliction and distress we were comforted concerning you by your faith.","Ơ 'nhŏng oh, nhôn đei lơ tơdrong pơmat-tat phŏ đei tơdrong sơ'ngon mă-lei lăp nhôn kơtơ̆ng iĕm oei lui kơjăp, jơhngơ̆m nhôn chơt hiôk dêh."
"For now we live, if you stand fast in the Lord.","Dang ei nhôn oei hiôk tơpă yua kơ iĕm lui kơ Kră Yang Yêsu Krist kơjăp, na nhôn bơtho đe rai pran dêh."
"For what thanks can we render to God for you, for all the joy with which we rejoice for your sake before our God","Yua kơ iĕm na nhôn bơnê kơ 'Bok Kei-Dei tơpă. Nhôn bơnê kơ Sư yua kơ Sư ăn kơ iĕm lui kơjăp. Na nhôn chhơp kơ jơhngơ̆m 'nă hal dêh."
"night and day praying exceedingly that we may see your face and perfect what is lacking in your faith?","Nhôn krao khan kơ 'Bok Kei-Dei ling-lang hăm đĭ jơhngơ̆m nhôn wă apinh Sư ăn kơ nhôn năm tơ iĕm dơ̆ng, wă bơtho iĕm wă kơ iĕm lui rai pran rai kơjăp."
"Now may our God and Father Himself, and our Lord Jesus Christ, direct our way to you.","Nhôn krao khan kơ 'Bă tơm bơ̆n 'Bok Kei-Dei hăm Kră Yang Yêsu apinh Sư pơchoh kơ nhôn trong gơh năm tơ iĕm."
"And may the Lord make you increase and abound in love to one another and to all, just as we do to you","Păng nhôn apinh Sư tơgŭm iĕm rai đunh rai gơh 'mêm mơnat dih băl lăm tơduă lu iĕm păng bôl buăl nai mơ̆n kư̆m thoi nhôn 'mêm mơnat kơ iĕm."
"Finally then, brethren, we urge and exhort in the Lord Jesus that you should abound more and more, just as you received from us how you ought to walk and to please God","Ơ 'nhŏng oh, âu dơ̆ng: Hơtai ki nhôn bơtho iĕm khan bơ̆n athei kiơ̆ tôm tơdrong 'Bok Kei-Dei wă kơ Sư lăp đon. Mă-lei dang ei iĕm kư̆m kiơ̆ thoi noh boih. Bơ̆n 'nhŏng oh yua kơ bơ̆n lui kơ Kră Yang Yêsu, na nhôn bơtho khan kơ iĕm, wă kơ iĕm pơm kiơ̆ tôm tơdrong 'Bok Kei-Dei khŏm khŏm, na tơdrong lui bơ̆n rai đunh rai kơjăp."
"for you know what commandments we gave you through the Lord Jesus.","Iĕm băt boih dôm tơdrong Kră Yang Yêsu ăn kơ nhôn wă kơ nhôn bơtho iĕm."
"For this is the will of God, your sanctification: that you should abstain from sexual immorality","Kră Yang 'Bok Kei-Dei wă kơ bơ̆n đei đon 'lơ̆ng tơpăt. Sư ưh kơ wă kơ bơ̆n pơm pơyô kư̆ kă ôh."
"that each of you should know how to possess his own vessel in sanctification and honor","Sư wă kơ đĭ-đăng bơ̆n wei jơ̆ng ti bơ̆n kơdih mă hơđơ̆ng."
"not in passion of lust, like the Gentiles who do not know God","Sư ưh kơ wă kơ bơ̆n hưch hanh pơm pơyô kư̆ kă thoi lu bơngai ưh kơ lui kơ 'Bok Kei-Dei ôh."
"that no one should take advantage of and defraud his brother in this matter, because the Lord is the avenger of all such, as we also forewarned you and testified.","Sư wă kơ bơ̆n gơ̆t tơdrong pơ'brơh kơ klo đe, dah akăn đe. Hơtai ki nhôn bơtho iĕm boih tơdrong 'noh khan 'Bok Kei-Dei wă phak dôm lu bơngai mă pơm kư̆ kă thoi noh."
"For God did not call us to uncleanness, but in holiness.","'Bok Kei-Dei krao iŏk lu bơ̆n wă kơ bơ̆n jing kon Sư. Sư ưh kơ wă kơ bơ̆n pơm pơyô kư̆ kă ôh. Sư wă kơ bơ̆n pơm đon 'lơ̆ng kơ đe păng pơm 'lơ̆ng kơ Sư."
"Therefore he who rejects this does not reject man, but God, who has also given us His Holy Spirit.","Thoi noh boih na bơngai bu mă ưh kơ chu iŏk nơ̆r nhôn bơtho âu, bơngai 'noh sư ưh kơ chu nơ̆r 'Bok Kei-Dei, yua kơ nhôn bơtho nơ̆r 'Bok Kei-Dei tơpă. 'Bok Kei-Dei ăn kơ iĕm Yang Bơhngol 'Lơ̆ng Sư, na iĕm athei pơm 'lơ̆ng tơpăt."
"But concerning brotherly love you have no need that I should write to you, for you yourselves are taught by God to love one another","Gah tơdrong 'mêm mơnat tơduă bôl bơngai lui nhôn huay kơ kăl chih roi kơ iĕm ôh, yua kơ 'Bok Kei-Dei bơtho iĕm boih tơdrong 'mêm mơnat dih băl 'noh."
"and indeed you do so toward all the brethren who are in all Macedonia. But we urge you, brethren, that you increase more and more","Mă iĕm kư̆m băt 'mêm mơnat kơ đĭ-đăng bơngai lui jơ̆p kơ dêh Masêđôn mơ̆n. Mă nhôn kư̆m wă kơ iĕm rai đunh rai gơh 'mêm mơnat dih băl tơpă."
"that you also aspire to lead a quiet life, to mind your own business, and to work with your own hands, as we commanded you","Iĕm 'nĕ pơm thoi bơngai nơng nơ̆k nơ̆k tu, nơ̆k nơ̆k bơbah nŏng kơ chă pơhrơ đe jang. Na iĕm athei kơchăng tơdrong jang wă kơ 'me sa kơdih hnam dơnŏ. Nhôn kư̆m bơtho iĕm thoi noh mơ̆n ki."
"that you may walk properly toward those who are outside, and that you may lack nothing.","Dah iĕm jang tơnăp tơpă, iĕm huay kơ kăl đe jang tơdŏng iĕm ôh. Thoi noh na lu bơngai ưh tam mă lui lăng iĕm jang hơiă tơpă."
"But I do not want you to be ignorant, brethren, concerning those who have fallen asleep, lest you sorrow as others who have no hope.","Ơ 'nhŏng oh, nhôn roi tơpăt kơ iĕm wă kơ iĕm băt gah lu bơngai lui lôch boih sư gô iung arih dơ̆ng. Apinh iĕm 'nĕ kơ sơ'ngon thoi lu bơngai ưh kơ lui sư khan lôch ưh kơ gơh iung arih dơ̆ng."
"For if we believe that Jesus died and rose again, even so God will bring with Him those who sleep in Jesus.","Bơ̆n băt kơ Yêsu iung arih boih păng bơ̆n kư̆m băt dôm lu bơngai lui kơ Sư mă lôch boih 'Bok Kei-Dei ăn kơ lu sư gô jur hơdai Yêsu ning-mônh."
"For this we say to you by the word of the Lord, that we who are alive and remain until the coming of the Lord will by no means precede those who are asleep.","Kră Yang Yêsu ăn kơ nhôn bơtho iĕm thoi âu: Truh năr Sư jur tơ teh ning-mônh, lu bơngai mă lui kơ Sư, bu mă oei arih truh năr Sư jur, sư kư̆m ưh kơ tŏk hơdrol kơ bơngai lôch ôh."
"For the Lord Himself will descend from heaven with a shout, with the voice of an archangel, and with the trumpet of God. And the dead in Christ will rise first.","Năr ei kơnh 'bok yŏng lu linh jang 'lơ̆ng gô pơma krao pơret đơ̆ng plĕnh ti păng đei linh jang 'lơ̆ng hlôm keng 'Bok Kei-Dei. Na Kră Yang Yêsu Krist jur hloi đơ̆ng plĕnh, na lu bơngai lôch mă lui kơ Yêsu boih sư iung arih 'mơ̆i."
"Then we who are alive and remain shall be caught up together with them in the clouds to meet the Lord in the air. And thus we shall always be with the Lord.","Klaih kơ noh na 'Bok Kei-Dei atŏk dôm lu bơngai mă lui kơ Sư mă oei arih păng dôm lu bơngai 'nao iung đơ̆ng lôch, tŏk hơdai lăm hơmơ̆l truh tơ rơwơ̆ng ti na tơ'bơ̆p hloi Kră Yang Yêsu tơ ei, oei hơdai păng Sư ling-lang ling-lang ưh kơ đei layơ tôch."
"Therefore comfort one another with these words.","Kơlih kơ thoi noh tơdrong âu gô đei tơpă, na dang ei dôm lu bơ̆n oei arih iŏk dôm lu nơ̆r âu tơguăt kơdih lăm đon bĕ păng pơlung dih băl wă kơ chơt hiôk."
"But concerning the times and the seasons, brethren, you have no need that I should write to you.","Ơ 'nhŏng oh, nhôn ưh kơ kăl chih roi gah tơdrong Kră Yang Yêsu wă jur layơ."
"For you yourselves know perfectly that the day of the Lord so comes as a thief in the night.","Mă iĕm kư̆m băt nhên mơ̆n tơdrong ưh kơ đei bu băt Kră Yang Yêsu wă jur layơ, kư̆m thoi bơ̆n ưh kơ băt kơ bơngai wă tơtông klĕ sư wă truh măng ayơ."
"For when they say, “Peace and safety!” then sudden destruction comes upon them, as labor pains upon a pregnant woman. And they shall not escape.","Năr ei kơnh lu bơngai ưh kơ lui sư khan: “Ô hiôk tơpă dêh iih, ưh kơ đei tơdrong kiơ truh tơ lu bơ̆n.” Mă-lei năr noh hloi boih lu sư đei tơdrong răm hloi, kư̆m thoi bơngai drŏ-kăn sư wă jê̆ tơpŭ sư ưh kơ băt layơ sư wă jĭ anăp sư. Lu bơngai noh ưh kơ gơh jăk ôn akâu sư tơ yơ ôh."
"But you, brethren, are not in darkness, so that this Day should overtake you as a thief.","Mă-lei iĕm lui boih kơ Kră Yang, iĕm huay kơ hli lăm năr noh kơnh ôh, yua kơ iĕm huay pă oei lăm măng mu boih."
"You are all sons of light and sons of the day. We are not of the night nor of darkness.","Bơ̆n oei lăm hơdah măt 'năr."
"Therefore let us not sleep, as others do, but let us watch and be sober.","Yua kơ bơ̆n huay pă oei lăm măng mu boih, na bơ̆n 'nĕ kơ tep hiơt thoi lu bơngai ưh kơ lui. Bơ̆n lui boih, bơ̆n thoi lĕ iung đơ̆ng tep na bơ̆n athei kơchăng ling-lang. Bơ̆n athei pơm thoi bơngai hơdrăl ưh kơ et sik; 'noh wă khan bơ̆n athei lui kơjăp mă tơpă."
"For those who sleep, sleep at night, and those who get drunk are drunk at night.","Pơtih gia thoi lĕ bơngai bơ̆n tep kơ suai sik kơmăng ưh kơ băt tơchĕng tơdrong kiơ, dah bơ̆n kiơ̆ thoi noh răm tơpă."
"But let us who are of the day be sober, putting on the breastplate of faith and love, and as a helmet the hope of salvation.","Na dang ei bơ̆n oei lăm hơdah măt 'năr boih bơ̆n athei kơchăng thoi bơngai hơdrăl. Lu linh tơblah sư hrŭk ao mam wă kơ hơđơ̆ng kơ akâu sư kơdih. Bơ̆n kư̆m thoi lu đe noh mơ̆n athei lui mă kơjăp, băt 'mêm kơ 'Bok Kei-Dei păng bôl buăl bơ̆n, thoi noh na bơ̆n hơđơ̆ng akâu bơ̆n kơdih. Kư̆m thoi lu linh yơ̆l môk kơlăm wă kơ pĕng lăm kơ̆l sư na sư huay kơ hli, âu wă khan 'Bok Kei-Dei pơklaih bơ̆n đơ̆ng tơdrong yoch na wă atŏk bơ̆n oei păng Sư, thoi âu boih bơ̆n huay kơ hli dang ei, thoi âu boih tơdrong hơđơ̆ng bơ̆n."
"For God did not appoint us to wrath, but to obtain salvation through our Lord Jesus Christ","'Bok Kei-Dei rơih iŏk bơ̆n ưh kơ sĭ Sư wă phak ôh, Sư rơih iŏk bơ̆n Sư wă pơklaih bơ̆n đơ̆ng tơdrong yoch. Kơlih kơ tơdrong 'noh na Sư ăn Kon Sư Yêsu Krist lôch tang bơ̆n boih."
"who died for us, that whether we wake or sleep, we should live together with Him.","Kră Yang Yêsu Krist lôch tang bơ̆n wă kơ bơ̆n oei hăm Sư ling-lang. Năr Sư jur kơnh, lu bơ̆n bơngai lui, mă bơngai oei arih mă bơngai lôch boih, lu bơ̆n gô oei hơdai păng Sư đĭ-đăng."
"Therefore comfort each other and edify one another, just as you also are doing.","Thoi noh tơdrong âu gô sĭt tơpă, na iĕm kư̆ adrin bơtho pơlung dih băl, kư̆m thoi iĕm adrin bơtho dih băl dang ei, wă kơ iĕm lui rai pran kơjăp."
"And we urge you, brethren, to recognize those who labor among you, and are over you in the Lord and admonish you","Ơ 'nhŏng oh, nhôn wă kơ iĕm lui yom kơ lu bơngai jang tơdrong 'Bok Kei-Dei păng lu bơngai mă Kră Yang Yêsu Krist rơih wă wei-lăng iĕm păng bơtho iĕm."
"and to esteem them very highly in love for their work’s sake. Be at peace among yourselves.","Iĕm athei lui yom 'mêm mơnat kơ sư tơpă yua kơ sư jang tơdrong 'Bok Kei-Dei. Đĭ-đăng dôm iĕm athei oei hiôk hơiă dih băl."
"Now we exhort you, brethren, warn those who are unruly, comfort the fainthearted, uphold the weak, be patient with all.","Ơ 'nhŏng oh, nhôn pơkă kơ iĕm thoi âu: Iĕm athei bơtho bơngai alah wă kơ sư pơnam. Iĕm athei pơma dơnuh kơ bơngai sơ'ngon wă kơ sư hiơt kơ tơdrong sơ'ngon huay pă ơh klai dơ̆ng. Bơtho lu bơngai lui rơdu wă kơ sư lui kơjăp. Đe hơwĕng hil areh kơ iĕm, iĕm athei lê̆ đĕch."
"See that no one renders evil for evil to anyone, but always pursue what is good both for yourselves and for all.","Iĕm 'nĕ kơ hil kơ sư. Iĕm ling-lang athei pơm 'lơ̆ng lăm tơduă iĕm hăm lu bôl buăl nai mơ̆n."
